# Region      : cellZone cz_solid_11
# Cells       : 2377
# Volume      : 2.142225e-03
# Time        	volIntegrateU
20            	1.687337e-10 -4.719109e-09 5.564784e-09
40            	1.716542e-10 -8.654318e-09 5.574901e-09
60            	1.507574e-10 -1.266351e-08 5.826016e-09
80            	1.226702e-10 -1.677968e-08 6.093581e-09
100           	7.184228e-11 -2.101509e-08 6.371447e-09
120           	-1.471548e-11 -2.536349e-08 6.630635e-09
140           	-1.461312e-10 -2.978848e-08 6.838628e-09
160           	-3.837247e-10 -3.412593e-08 6.802600e-09
180           	-6.975807e-10 -3.836453e-08 6.870905e-09
200           	-1.021617e-09 -4.242527e-08 6.698927e-09
220           	-1.380402e-09 -4.616417e-08 6.314366e-09
240           	-1.740744e-09 -4.942445e-08 5.689848e-09
260           	-2.053579e-09 -5.207569e-08 4.841078e-09
280           	-2.245446e-09 -5.407158e-08 3.843055e-09
300           	-2.258624e-09 -5.553874e-08 2.836075e-09
320           	-2.118699e-09 -5.673570e-08 1.964347e-09
340           	-1.901674e-09 -5.789360e-08 1.285670e-09
360           	-1.664018e-09 -5.912735e-08 7.927693e-10
380           	-1.435418e-09 -6.043623e-08 4.483734e-10
400           	-1.230762e-09 -6.174361e-08 2.170256e-10
420           	-1.054735e-09 -6.294878e-08 6.428874e-11
440           	-9.073200e-10 -6.397209e-08 -3.398413e-11
460           	-7.843687e-10 -6.477740e-08 -9.360326e-11
480           	-6.806209e-10 -6.536168e-08 -1.268254e-10
500           	-5.915177e-10 -6.573874e-08 -1.428730e-10
520           	-5.132168e-10 -6.593107e-08 -1.481100e-10
540           	-4.429757e-10 -6.596422e-08 -1.457408e-10
560           	-3.792132e-10 -6.586513e-08 -1.381474e-10
580           	-3.207670e-10 -6.566069e-08 -1.271103e-10
600           	-2.668061e-10 -6.537630e-08 -1.132489e-10
620           	-2.167472e-10 -6.503523e-08 -9.721688e-11
640           	-1.703546e-10 -6.465819e-08 -7.799569e-11
660           	-1.278326e-10 -6.426322e-08 -5.490457e-11
680           	-8.935285e-11 -6.386564e-08 -2.711355e-11
700           	-5.536122e-11 -6.347785e-08 6.001142e-12
720           	-2.646838e-11 -6.310861e-08 4.374986e-11
740           	-2.812630e-12 -6.276236e-08 8.454750e-11
760           	1.616976e-11 -6.243942e-08 1.264354e-10
780           	3.121046e-11 -6.213738e-08 1.678397e-10
