# Region type : faceZone fz_solid_30
# Faces  :    1784
# Area   :    1.016330e-01
# Time        	sum(phi)
20            	-1.447008e-05
40            	-1.705213e-05
60            	-2.138764e-05
80            	-2.470184e-05
100           	-2.682989e-05
120           	-2.748527e-05
140           	-2.354211e-05
160           	-1.779811e-05
180           	-8.809896e-06
200           	4.361034e-06
220           	2.040982e-05
240           	3.791298e-05
260           	5.316540e-05
280           	6.053005e-05
300           	5.835236e-05
320           	4.982980e-05
340           	3.855619e-05
360           	2.760531e-05
380           	1.891566e-05
400           	1.289816e-05
420           	8.908326e-06
440           	6.191943e-06
460           	4.224007e-06
480           	2.737643e-06
500           	1.520293e-06
520           	4.362133e-07
540           	-6.837679e-07
560           	-2.049495e-06
580           	-3.707160e-06
600           	-5.818831e-06
620           	-8.448834e-06
640           	-1.158405e-05
660           	-1.513265e-05
680           	-1.890795e-05
700           	-2.270108e-05
720           	-2.639563e-05
740           	-2.996132e-05
760           	-3.341880e-05
780           	-3.695130e-05
800           	-4.104991e-05
820           	-4.631777e-05
840           	-5.217663e-05
860           	-5.815440e-05
880           	-6.346593e-05
900           	-6.648948e-05
920           	-6.783341e-05
940           	-6.839414e-05
960           	-7.013815e-05
980           	-7.404692e-05
1000          	-8.005574e-05
1020          	-8.811275e-05
