# Region      : cellZone cz_solid_81
# Cells       : 2123
# Volume      : 2.143839e-03
# Time        	volIntegrate(U)
20            	(-2.363658e-10 -2.391444e-09 1.057443e-09)
40            	(-8.602274e-10 -3.129374e-09 1.756908e-09)
60            	(-1.053025e-09 -3.173181e-09 1.724772e-09)
80            	(-1.065677e-09 -2.813418e-09 1.336477e-09)
100           	(-1.049005e-09 -2.429700e-09 9.673734e-10)
120           	(-1.023208e-09 -2.246595e-09 7.283067e-10)
140           	(-9.721216e-10 -2.345455e-09 4.757402e-10)
160           	(-9.890371e-10 -2.598543e-09 3.015067e-10)
180           	(-1.008174e-09 -2.990943e-09 1.455937e-10)
200           	(-1.026412e-09 -3.528050e-09 4.384806e-12)
220           	(-1.034507e-09 -4.219489e-09 -1.297152e-10)
240           	(-1.031194e-09 -5.042294e-09 -2.535220e-10)
260           	(-1.016464e-09 -5.923015e-09 -3.569577e-10)
280           	(-9.865322e-10 -6.737881e-09 -4.251536e-10)
300           	(-9.330385e-10 -7.333273e-09 -4.399960e-10)
320           	(-8.495321e-10 -7.596150e-09 -3.896693e-10)
340           	(-7.501043e-10 -7.514347e-09 -2.696150e-10)
360           	(-6.601488e-10 -7.176845e-09 -8.071425e-11)
380           	(-5.992941e-10 -6.722468e-09 1.567179e-10)
400           	(-5.695602e-10 -6.273107e-09 4.073064e-10)
420           	(-5.690900e-10 -5.949938e-09 6.292982e-10)
440           	(-5.857159e-10 -5.832370e-09 7.957248e-10)
460           	(-6.086999e-10 -5.951304e-09 8.989623e-10)
480           	(-6.272266e-10 -6.310725e-09 9.439824e-10)
500           	(-6.392599e-10 -6.883567e-09 9.538261e-10)
520           	(-6.495144e-10 -7.612558e-09 9.505852e-10)
540           	(-6.608531e-10 -8.434190e-09 9.425173e-10)
560           	(-6.715855e-10 -9.301741e-09 9.296301e-10)
580           	(-6.813244e-10 -1.018256e-08 9.162973e-10)
600           	(-6.898190e-10 -1.105359e-08 9.054821e-10)
620           	(-6.973367e-10 -1.190068e-08 8.976412e-10)
640           	(-7.037942e-10 -1.271942e-08 8.927229e-10)
660           	(-7.093430e-10 -1.351210e-08 8.890723e-10)
680           	(-7.139842e-10 -1.428375e-08 8.848412e-10)
700           	(-7.177150e-10 -1.503911e-08 8.792134e-10)
720           	(-7.206406e-10 -1.578140e-08 8.720489e-10)
740           	(-7.225901e-10 -1.651282e-08 8.637053e-10)
760           	(-7.235148e-10 -1.723493e-08 8.549826e-10)
780           	(-7.233209e-10 -1.794947e-08 8.466010e-10)
800           	(-7.224045e-10 -1.865800e-08 8.387744e-10)
820           	(-7.209649e-10 -1.936263e-08 8.308384e-10)
840           	(-7.188391e-10 -2.006566e-08 8.225858e-10)
860           	(-7.162816e-10 -2.076743e-08 8.153787e-10)
880           	(-7.141122e-10 -2.146650e-08 8.094635e-10)
900           	(-7.118298e-10 -2.216235e-08 8.039486e-10)
920           	(-7.093585e-10 -2.285520e-08 7.988374e-10)
940           	(-7.068034e-10 -2.354516e-08 7.941518e-10)
960           	(-7.040740e-10 -2.423248e-08 7.896823e-10)
980           	(-7.011421e-10 -2.491717e-08 7.855106e-10)
