# Region type : faceZone fz_solid_66
# Faces  :    1676
# Area   :    1.017769e-01
# Time        	sum(phi)
20            	-2.077166e-05
40            	-2.778884e-05
60            	-3.610797e-05
80            	-4.545566e-05
100           	-5.523198e-05
120           	-6.590572e-05
140           	-8.436523e-05
160           	-1.024442e-04
180           	-1.256602e-04
200           	-1.575018e-04
220           	-1.994879e-04
240           	-2.511735e-04
260           	-3.086839e-04
280           	-3.707587e-04
300           	-4.410061e-04
320           	-5.104950e-04
340           	-5.601208e-04
360           	-5.815818e-04
380           	-5.782785e-04
400           	-5.658058e-04
420           	-5.566104e-04
440           	-5.556817e-04
460           	-5.626989e-04
480           	-5.754196e-04
500           	-5.913872e-04
520           	-6.085296e-04
540           	-6.254378e-04
560           	-6.412898e-04
580           	-6.558627e-04
600           	-6.692662e-04
620           	-6.814893e-04
640           	-6.927889e-04
660           	-7.034327e-04
680           	-7.134824e-04
700           	-7.229804e-04
720           	-7.315944e-04
740           	-7.394084e-04
760           	-7.463896e-04
780           	-7.526684e-04
800           	-7.584193e-04
820           	-7.639078e-04
840           	-7.692663e-04
860           	-7.745175e-04
880           	-7.796301e-04
900           	-7.845172e-04
920           	-7.890996e-04
940           	-7.933611e-04
960           	-7.972746e-04
980           	-8.009078e-04
1000          	-8.042862e-04
1020          	-8.074294e-04
