# Region type : faceZone fz_solid_57
# Faces  :    1536
# Area   :    1.016779e-01
# Time        	sum(phi)
20            	1.864936e-06
40            	9.066499e-06
60            	1.483980e-05
80            	1.517615e-05
100           	1.086054e-05
120           	5.282535e-06
140           	1.326251e-06
160           	-1.137939e-06
180           	-2.495596e-06
200           	-3.088178e-06
220           	-3.309205e-06
240           	-3.424956e-06
260           	-3.454953e-06
280           	-3.493160e-06
300           	-3.550617e-06
320           	-3.642036e-06
340           	-3.816644e-06
360           	-4.070121e-06
380           	-4.426864e-06
400           	-4.819999e-06
420           	-5.150129e-06
440           	-5.217680e-06
460           	-4.845021e-06
480           	-4.105901e-06
500           	-3.224184e-06
520           	-2.420958e-06
540           	-1.741633e-06
560           	-1.157458e-06
580           	-6.605698e-07
600           	-1.621922e-07
620           	4.146723e-07
640           	1.128771e-06
660           	1.975127e-06
680           	2.933575e-06
700           	3.982273e-06
720           	5.104908e-06
740           	6.292631e-06
760           	7.513167e-06
780           	8.706349e-06
800           	9.826968e-06
820           	1.084899e-05
840           	1.178511e-05
860           	1.273873e-05
880           	1.390117e-05
900           	1.550910e-05
920           	1.786838e-05
940           	2.149815e-05
960           	2.677454e-05
980           	3.368926e-05
1000          	4.125036e-05
1020          	4.829833e-05
