# Region      : cellZone cz_solid_90
# Cells       : 2054
# Volume      : 2.144566e-03
# Time        	volIntegrateU
20            	5.088520e-10 -2.685829e-09 2.592400e-09
40            	2.700196e-10 -4.455446e-09 3.831385e-09
60            	2.099895e-11 -5.760697e-09 5.034632e-09
80            	-2.559248e-10 -6.468850e-09 6.143388e-09
100           	-5.664487e-10 -6.391209e-09 7.038109e-09
120           	-8.762378e-10 -5.393748e-09 7.588923e-09
140           	-1.792645e-09 -3.440976e-09 8.554834e-09
160           	-1.457688e-09 -3.254180e-10 7.379157e-09
180           	-1.322291e-09 2.462891e-09 6.430068e-09
200           	-1.212538e-09 4.897617e-09 5.090602e-09
220           	-9.663727e-10 7.140068e-09 3.169343e-09
240           	-4.006834e-10 8.181183e-09 1.037017e-09
260           	3.712693e-10 8.209616e-09 -7.933028e-10
280           	1.168303e-09 7.701821e-09 -1.889837e-09
300           	1.741414e-09 6.703770e-09 -2.238498e-09
320           	1.965913e-09 5.143940e-09 -2.136900e-09
340           	1.997196e-09 3.165634e-09 -1.923934e-09
360           	1.994228e-09 1.017249e-09 -1.762664e-09
380           	2.032083e-09 -1.094194e-09 -1.693541e-09
400           	2.109184e-09 -3.077225e-09 -1.699287e-09
420           	2.204627e-09 -4.925681e-09 -1.750035e-09
440           	2.301586e-09 -6.663713e-09 -1.821091e-09
460           	2.393512e-09 -8.312386e-09 -1.898732e-09
480           	2.476485e-09 -9.886945e-09 -1.976046e-09
500           	2.547614e-09 -1.140219e-08 -2.049601e-09
520           	2.606626e-09 -1.287346e-08 -2.120074e-09
540           	2.654867e-09 -1.430785e-08 -2.190660e-09
560           	2.696705e-09 -1.570236e-08 -2.262665e-09
580           	2.733867e-09 -1.706052e-08 -2.330171e-09
600           	2.766809e-09 -1.838977e-08 -2.389163e-09
620           	2.798170e-09 -1.968793e-08 -2.437264e-09
640           	2.830343e-09 -2.093751e-08 -2.472369e-09
660           	2.864796e-09 -2.212148e-08 -2.487252e-09
680           	2.895028e-09 -2.325021e-08 -2.483351e-09
700           	2.918210e-09 -2.434471e-08 -2.474688e-09
720           	2.935265e-09 -2.541109e-08 -2.474613e-09
740           	2.947991e-09 -2.644609e-08 -2.478402e-09
760           	2.952832e-09 -2.745787e-08 -2.480232e-09
780           	2.952349e-09 -2.845439e-08 -2.484557e-09
800           	2.951321e-09 -2.944096e-08 -2.494311e-09
820           	2.952158e-09 -3.042191e-08 -2.508213e-09
840           	2.955392e-09 -3.140132e-08 -2.523716e-09
860           	2.960533e-09 -3.238270e-08 -2.539483e-09
880           	2.967105e-09 -3.336665e-08 -2.555428e-09
900           	2.974445e-09 -3.435204e-08 -2.571175e-09
920           	2.981728e-09 -3.533803e-08 -2.585962e-09
940           	2.988365e-09 -3.632493e-08 -2.599327e-09
960           	2.994056e-09 -3.731266e-08 -2.611435e-09
980           	2.998911e-09 -3.830012e-08 -2.622457e-09
1000          	3.002934e-09 -3.928591e-08 -2.632241e-09
1020          	3.005974e-09 -4.026831e-08 -2.641090e-09
1040          	3.008060e-09 -4.124443e-08 -2.649766e-09
1060          	3.009414e-09 -4.221130e-08 -2.658185e-09
