# Region      : cellZone cz_solid_50
# Cells       : 2365
# Volume      : 2.145002e-03
# Time        	volIntegrateU
20            	-2.198169e-10 -8.467803e-09 3.032449e-09
40            	-4.425461e-10 -1.491962e-08 3.782543e-09
60            	-6.961813e-10 -2.110314e-08 4.532247e-09
80            	-9.698143e-10 -2.715287e-08 5.287312e-09
100           	-1.260422e-09 -3.329224e-08 5.980274e-09
120           	-1.557431e-09 -3.976735e-08 6.581546e-09
140           	-1.866800e-09 -4.679571e-08 7.045528e-09
160           	-2.600895e-09 -5.515144e-08 7.560233e-09
180           	-2.867815e-09 -6.356806e-08 7.398769e-09
200           	-3.173946e-09 -7.205572e-08 6.932266e-09
220           	-3.405351e-09 -8.020123e-08 6.048839e-09
240           	-3.526938e-09 -8.767783e-08 4.742369e-09
260           	-3.514230e-09 -9.434722e-08 3.058721e-09
280           	-3.226014e-09 -1.004080e-07 1.228850e-09
300           	-2.520986e-09 -1.064350e-07 -3.200600e-10
320           	-1.550308e-09 -1.130627e-07 -1.259269e-09
340           	-6.508859e-10 -1.205646e-07 -1.606888e-09
360           	-2.683692e-11 -1.288053e-07 -1.586649e-09
380           	3.246127e-10 -1.374602e-07 -1.405843e-09
400           	4.960707e-10 -1.461849e-07 -1.174877e-09
420           	5.709751e-10 -1.547034e-07 -9.350207e-10
440           	5.945936e-10 -1.628198e-07 -7.024148e-10
460           	5.882678e-10 -1.704110e-07 -4.901234e-10
480           	5.636002e-10 -1.774151e-07 -3.091771e-10
500           	5.291285e-10 -1.838179e-07 -1.664696e-10
520           	4.922558e-10 -1.896378e-07 -6.309541e-11
540           	4.595036e-10 -1.949124e-07 5.311342e-12
560           	4.347387e-10 -1.996879e-07 4.488628e-11
580           	4.197008e-10 -2.040101e-07 6.236038e-11
600           	4.150640e-10 -2.079164e-07 6.594385e-11
620           	4.204539e-10 -2.114342e-07 6.465997e-11
640           	4.342861e-10 -2.145792e-07 6.668217e-11
660           	4.539700e-10 -2.173554e-07 8.050243e-11
680           	4.765064e-10 -2.197569e-07 1.133171e-10
700           	4.977886e-10 -2.217695e-07 1.696408e-10
720           	5.116719e-10 -2.233763e-07 2.500811e-10
740           	5.060121e-10 -2.245648e-07 3.427312e-10
760           	4.755023e-10 -2.253296e-07 4.237049e-10
780           	4.320229e-10 -2.256770e-07 4.727029e-10
800           	3.890311e-10 -2.256316e-07 4.805228e-10
820           	3.603202e-10 -2.252526e-07 4.543916e-10
840           	3.506917e-10 -2.246217e-07 4.136527e-10
860           	3.520250e-10 -2.238026e-07 3.712424e-10
880           	3.549433e-10 -2.228260e-07 3.270787e-10
900           	3.566766e-10 -2.217124e-07 2.785609e-10
920           	3.594517e-10 -2.204903e-07 2.282576e-10
940           	3.640666e-10 -2.191887e-07 1.785718e-10
960           	3.706461e-10 -2.178311e-07 1.303581e-10
980           	3.793520e-10 -2.164354e-07 8.477174e-11
1000          	3.895533e-10 -2.150146e-07 4.243757e-11
1020          	4.003812e-10 -2.135775e-07 4.041282e-12
1040          	4.110915e-10 -2.121288e-07 -3.011370e-11
1060          	4.210339e-10 -2.106706e-07 -6.054918e-11
1080          	4.297894e-10 -2.092042e-07 -8.823967e-11
1100          	4.371554e-10 -2.077306e-07 -1.131715e-10
1120          	4.436105e-10 -2.062483e-07 -1.337686e-10
1140          	4.494539e-10 -2.047549e-07 -1.493909e-10
