# Region type : faceZone fz_solid_22
# Faces  :    1932
# Area   :    1.016296e-01
# Time        	sum(phi)
20            	8.433290e-06
40            	4.368300e-06
60            	1.298539e-06
80            	-1.025709e-06
100           	-2.687632e-06
120           	-3.802899e-06
140           	-4.546485e-06
160           	-5.110896e-06
180           	-5.464997e-06
200           	-5.763758e-06
220           	-5.967493e-06
240           	-5.957067e-06
260           	-5.551446e-06
280           	-4.509094e-06
300           	-2.557907e-06
320           	6.954773e-07
340           	6.067734e-06
360           	1.448658e-05
380           	2.546348e-05
400           	3.410688e-05
420           	3.155343e-05
440           	1.433179e-05
460           	-1.100086e-05
480           	-3.620004e-05
500           	-5.751689e-05
520           	-7.617144e-05
540           	-9.114569e-05
560           	-1.004720e-04
580           	-1.041158e-04
600           	-1.033252e-04
620           	-9.957448e-05
640           	-9.450741e-05
660           	-8.923260e-05
680           	-8.442787e-05
700           	-8.027719e-05
720           	-7.681445e-05
740           	-7.408592e-05
760           	-7.206405e-05
780           	-7.071009e-05
800           	-6.991963e-05
820           	-6.955658e-05
840           	-6.954552e-05
860           	-6.988430e-05
880           	-7.049116e-05
900           	-7.138356e-05
