# Region type : faceZone fz_solid_13
# Faces  :    1610
# Area   :    1.017158e-01
# Time        	sum(phi)
20            	9.407980e-05
40            	1.006949e-04
60            	1.095579e-04
80            	1.176986e-04
100           	1.242622e-04
120           	1.279834e-04
140           	1.224696e-04
160           	1.136747e-04
180           	9.403052e-05
200           	6.548017e-05
220           	3.568704e-05
240           	4.223825e-06
260           	-2.485931e-05
280           	-4.608830e-05
300           	-5.991616e-05
320           	-6.389338e-05
340           	-6.075022e-05
360           	-5.517428e-05
380           	-4.346141e-05
400           	-2.763258e-05
420           	-1.188959e-05
440           	5.269060e-06
460           	1.832211e-05
480           	2.713139e-05
500           	3.240067e-05
520           	3.936880e-05
540           	5.247171e-05
560           	7.057965e-05
580           	8.775208e-05
600           	1.001187e-04
620           	1.165847e-04
640           	1.315903e-04
660           	1.247749e-04
680           	1.050853e-04
700           	8.478639e-05
720           	6.996896e-05
740           	6.067567e-05
760           	5.566974e-05
780           	5.256641e-05
800           	5.073640e-05
820           	4.962965e-05
840           	4.894689e-05
860           	4.852855e-05
880           	4.823096e-05
900           	4.831162e-05
920           	4.865120e-05
940           	4.940444e-05
960           	5.029029e-05
980           	5.157509e-05
1000          	5.298358e-05
1020          	5.426769e-05
