# Region type : faceZone fz_solid_32
# Faces  :    1822
# Area   :    1.017106e-01
# Time        	sum(phi)
20            	-3.969012e-05
40            	-3.997887e-05
60            	-4.229490e-05
80            	-4.393652e-05
100           	-4.441704e-05
120           	-4.313447e-05
140           	-3.813976e-05
160           	-3.060251e-05
180           	-2.314421e-05
200           	-1.420922e-05
220           	-4.238528e-06
240           	6.114374e-06
260           	1.489556e-05
280           	2.144046e-05
300           	2.593834e-05
320           	2.838508e-05
340           	2.858381e-05
360           	2.704106e-05
380           	2.439105e-05
400           	2.126007e-05
420           	1.806115e-05
440           	1.501992e-05
460           	1.229189e-05
480           	9.936332e-06
500           	7.921657e-06
520           	6.216307e-06
540           	4.721967e-06
560           	3.361470e-06
580           	2.067194e-06
600           	7.737181e-07
620           	-5.535005e-07
640           	-1.904124e-06
660           	-3.251573e-06
680           	-4.491990e-06
700           	-5.612946e-06
720           	-6.600331e-06
740           	-7.596860e-06
760           	-8.912043e-06
780           	-1.046574e-05
800           	-1.183409e-05
820           	-1.319799e-05
840           	-1.479697e-05
860           	-1.666844e-05
880           	-1.871077e-05
900           	-2.077171e-05
920           	-2.274380e-05
940           	-2.456813e-05
960           	-2.622136e-05
980           	-2.765194e-05
1000          	-2.888822e-05
1020          	-2.990978e-05
