# Region      : cellZone cz_solid_96
# Cells       : 1800
# Volume      : 2.141805e-03
# Time        	volIntegrate(U)
20            	(1.910278e-08 -1.413119e-08 -5.802464e-09)
40            	(1.697098e-08 -2.292529e-08 -3.903194e-09)
60            	(1.045665e-08 -3.193710e-08 -2.901941e-10)
80            	(-1.382891e-09 -4.116355e-08 1.752022e-09)
100           	(-1.089680e-08 -4.865812e-08 -3.573698e-09)
120           	(-1.109098e-08 -5.241888e-08 -6.443240e-09)
140           	(-8.579558e-09 -5.333832e-08 -6.423536e-09)
160           	(-6.379204e-09 -5.289010e-08 -5.305289e-09)
180           	(-5.033229e-09 -5.154745e-08 -4.455895e-09)
200           	(-4.277334e-09 -4.961765e-08 -3.771066e-09)
220           	(-3.843140e-09 -4.725893e-08 -3.328833e-09)
240           	(-3.561683e-09 -4.460516e-08 -3.007738e-09)
260           	(-3.350435e-09 -4.175787e-08 -2.760622e-09)
280           	(-3.177177e-09 -3.878668e-08 -2.559265e-09)
300           	(-3.031331e-09 -3.574165e-08 -2.391987e-09)
320           	(-2.908450e-09 -3.266779e-08 -2.254036e-09)
340           	(-2.798484e-09 -2.961833e-08 -2.148360e-09)
360           	(-2.691059e-09 -2.665067e-08 -2.069900e-09)
380           	(-2.580532e-09 -2.381716e-08 -2.010260e-09)
400           	(-2.467580e-09 -2.115473e-08 -1.956990e-09)
420           	(-2.359736e-09 -1.868724e-08 -1.899851e-09)
440           	(-2.262252e-09 -1.642997e-08 -1.829438e-09)
460           	(-2.179195e-09 -1.439334e-08 -1.737801e-09)
480           	(-2.117151e-09 -1.257387e-08 -1.625943e-09)
500           	(-2.077105e-09 -1.094046e-08 -1.507212e-09)
520           	(-2.053092e-09 -9.458539e-09 -1.397551e-09)
540           	(-2.037167e-09 -8.115135e-09 -1.302065e-09)
560           	(-2.028945e-09 -6.836374e-09 -1.221619e-09)
580           	(-2.027500e-09 -5.397149e-09 -1.175931e-09)
600           	(-1.996926e-09 -3.821010e-09 -1.138302e-09)
620           	(-1.972288e-09 -2.272312e-09 -1.083571e-09)
640           	(-1.951667e-09 -7.663234e-10 -1.042483e-09)
660           	(-1.933140e-09 6.855949e-10 -1.009836e-09)
680           	(-1.915095e-09 2.080932e-09 -9.847249e-10)
700           	(-1.896371e-09 3.424323e-09 -9.621835e-10)
720           	(-1.877929e-09 4.723790e-09 -9.407282e-10)
740           	(-1.859406e-09 5.988909e-09 -9.198732e-10)
760           	(-1.840438e-09 7.225367e-09 -8.992837e-10)
780           	(-1.820850e-09 8.433781e-09 -8.788179e-10)
800           	(-1.801495e-09 9.614400e-09 -8.589139e-10)
820           	(-1.781703e-09 1.076589e-08 -8.401086e-10)
840           	(-1.761644e-09 1.188731e-08 -8.222261e-10)
860           	(-1.741359e-09 1.297888e-08 -8.056721e-10)
880           	(-1.720851e-09 1.404057e-08 -7.905219e-10)
900           	(-1.700203e-09 1.507356e-08 -7.768489e-10)
920           	(-1.679747e-09 1.608067e-08 -7.644495e-10)
940           	(-1.659181e-09 1.706258e-08 -7.535598e-10)
960           	(-1.637847e-09 1.801953e-08 -7.442408e-10)
980           	(-1.616687e-09 1.895723e-08 -7.355116e-10)
1000          	(-1.595753e-09 1.988044e-08 -7.275879e-10)
1020          	(-1.572817e-09 2.078801e-08 -7.214273e-10)
1040          	(-1.547778e-09 2.168350e-08 -7.157666e-10)
1060          	(-1.521731e-09 2.257322e-08 -7.095193e-10)
1080          	(-1.493484e-09 2.345886e-08 -7.029970e-10)
