# Region      : cellZone cz_solid_21
# Cells       : 2192
# Volume      : 2.143867e-03
# Time        	volIntegrate(U)
20            	(3.366651e-10 -7.235878e-09 -2.734404e-09)
40            	(1.776565e-10 -1.125935e-08 -2.127012e-09)
60            	(3.298189e-11 -1.400527e-08 -1.870766e-09)
80            	(-7.708448e-11 -1.564149e-08 -1.742047e-09)
100           	(-1.595279e-10 -1.655552e-08 -1.673288e-09)
120           	(-2.210209e-10 -1.704413e-08 -1.630534e-09)
140           	(-2.409655e-10 -1.731921e-08 -1.627993e-09)
160           	(-3.140883e-10 -1.755210e-08 -1.620261e-09)
180           	(-3.505315e-10 -1.780606e-08 -1.612486e-09)
200           	(-3.813297e-10 -1.813347e-08 -1.610493e-09)
220           	(-4.057794e-10 -1.855767e-08 -1.611825e-09)
240           	(-4.255600e-10 -1.909491e-08 -1.613241e-09)
260           	(-4.436890e-10 -1.975782e-08 -1.610286e-09)
280           	(-4.603932e-10 -2.055209e-08 -1.598555e-09)
300           	(-4.741097e-10 -2.146962e-08 -1.577914e-09)
320           	(-4.825045e-10 -2.249383e-08 -1.550509e-09)
340           	(-4.854946e-10 -2.360319e-08 -1.520534e-09)
360           	(-4.846876e-10 -2.477455e-08 -1.489102e-09)
380           	(-4.809635e-10 -2.598350e-08 -1.459452e-09)
400           	(-4.714395e-10 -2.719242e-08 -1.425731e-09)
420           	(-4.501471e-10 -2.835743e-08 -1.380809e-09)
440           	(-4.136832e-10 -2.943846e-08 -1.318716e-09)
460           	(-3.643976e-10 -3.040716e-08 -1.232827e-09)
480           	(-3.076211e-10 -3.124810e-08 -1.113173e-09)
500           	(-2.516885e-10 -3.196427e-08 -9.533843e-10)
520           	(-2.073748e-10 -3.258577e-08 -7.575891e-10)
540           	(-1.829957e-10 -3.316236e-08 -5.412621e-10)
560           	(-1.795403e-10 -3.374531e-08 -3.261525e-10)
580           	(-1.913763e-10 -3.437090e-08 -1.319131e-10)
600           	(-2.102738e-10 -3.505367e-08 2.934139e-11)
620           	(-2.296419e-10 -3.579087e-08 1.533673e-10)
640           	(-2.456319e-10 -3.656820e-08 2.427647e-10)
660           	(-2.575247e-10 -3.736403e-08 3.043103e-10)
680           	(-2.661286e-10 -3.815570e-08 3.458071e-10)
700           	(-2.729130e-10 -3.892544e-08 3.747465e-10)
720           	(-2.788049e-10 -3.966299e-08 3.962940e-10)
740           	(-2.843863e-10 -4.036511e-08 4.140684e-10)
760           	(-2.897745e-10 -4.103308e-08 4.298055e-10)
780           	(-2.949460e-10 -4.167040e-08 4.442170e-10)
800           	(-2.996426e-10 -4.228086e-08 4.572233e-10)
820           	(-3.037873e-10 -4.286725e-08 4.684997e-10)
840           	(-3.073014e-10 -4.343116e-08 4.774415e-10)
860           	(-3.102262e-10 -4.397213e-08 4.836104e-10)
880           	(-3.126365e-10 -4.448823e-08 4.868106e-10)
900           	(-3.146167e-10 -4.497714e-08 4.873679e-10)
920           	(-3.162873e-10 -4.543733e-08 4.862786e-10)
940           	(-3.177405e-10 -4.586935e-08 4.848917e-10)
960           	(-3.191142e-10 -4.627611e-08 4.845844e-10)
980           	(-3.205954e-10 -4.666195e-08 4.859021e-10)
1000          	(-3.222765e-10 -4.703125e-08 4.883975e-10)
1020          	(-3.239797e-10 -4.738741e-08 4.909799e-10)
