# Region type : faceZone fz_solid_13
# Faces  :    1610
# Area   :    1.017097e-01
# Time        	sum(phi)
20            	9.631236e-05
40            	1.055645e-04
60            	1.154919e-04
80            	1.244916e-04
100           	1.316047e-04
120           	1.355391e-04
140           	1.310076e-04
160           	1.218123e-04
180           	1.026489e-04
200           	7.377430e-05
220           	4.351946e-05
240           	1.158573e-05
260           	-1.862983e-05
280           	-4.125781e-05
300           	-5.655092e-05
320           	-6.376175e-05
340           	-6.283447e-05
360           	-5.647536e-05
380           	-4.536717e-05
400           	-3.031637e-05
420           	-1.636009e-05
440           	-4.626914e-06
460           	6.480332e-06
480           	1.685781e-05
500           	2.666140e-05
520           	3.643703e-05
540           	4.674090e-05
560           	5.755765e-05
580           	6.956404e-05
600           	8.353485e-05
620           	9.969898e-05
640           	1.176379e-04
660           	1.311765e-04
680           	1.269225e-04
700           	1.102055e-04
720           	9.433081e-05
740           	8.253793e-05
760           	7.539399e-05
780           	7.121755e-05
800           	6.901510e-05
820           	6.742250e-05
840           	6.635964e-05
860           	6.547607e-05
880           	6.471208e-05
900           	6.393673e-05
