# Region      : cellZone cz_solid_81
# Cells       : 2123
# Volume      : 2.143559e-03
# Time        	volIntegrate(U)
20            	(-2.393615e-10 -2.393510e-09 1.151718e-09)
40            	(-8.904954e-10 -2.809000e-09 1.717176e-09)
60            	(-1.025213e-09 -2.462809e-09 1.572278e-09)
80            	(-9.916127e-10 -1.880073e-09 1.100605e-09)
100           	(-9.436208e-10 -1.359822e-09 6.823438e-10)
120           	(-8.996578e-10 -1.086494e-09 4.123242e-10)
140           	(-8.266814e-10 -1.044376e-09 2.072557e-10)
160           	(-8.823705e-10 -1.163682e-09 4.769471e-11)
180           	(-9.199353e-10 -1.361106e-09 -7.138967e-11)
200           	(-9.543888e-10 -1.668628e-09 -1.770784e-10)
220           	(-9.752785e-10 -2.124470e-09 -2.825254e-10)
240           	(-9.818370e-10 -2.740708e-09 -3.863875e-10)
260           	(-9.751292e-10 -3.470632e-09 -4.803146e-10)
280           	(-9.531460e-10 -4.207141e-09 -5.476561e-10)
300           	(-9.117696e-10 -4.796817e-09 -5.699177e-10)
320           	(-8.438011e-10 -5.099415e-09 -5.263405e-10)
340           	(-7.513980e-10 -5.069234e-09 -4.137278e-10)
360           	(-6.542207e-10 -4.770335e-09 -2.324322e-10)
380           	(-5.808599e-10 -4.330469e-09 3.050221e-13)
400           	(-5.399273e-10 -3.862038e-09 2.568037e-10)
420           	(-5.286516e-10 -3.482786e-09 4.979366e-10)
440           	(-5.386884e-10 -3.282819e-09 6.797139e-10)
460           	(-5.560930e-10 -3.301243e-09 7.913643e-10)
480           	(-5.689235e-10 -3.549462e-09 8.411750e-10)
500           	(-5.789458e-10 -4.005636e-09 8.587810e-10)
520           	(-5.907518e-10 -4.616701e-09 8.655930e-10)
540           	(-6.041558e-10 -5.324352e-09 8.672472e-10)
560           	(-6.178738e-10 -6.078175e-09 8.674167e-10)
580           	(-6.311945e-10 -6.839740e-09 8.677432e-10)
600           	(-6.433640e-10 -7.585422e-09 8.688778e-10)
620           	(-6.535704e-10 -8.305101e-09 8.693393e-10)
640           	(-6.617209e-10 -8.997872e-09 8.681465e-10)
660           	(-6.679912e-10 -9.667257e-09 8.646804e-10)
680           	(-6.725523e-10 -1.031741e-08 8.585663e-10)
700           	(-6.755811e-10 -1.095177e-08 8.497832e-10)
720           	(-6.769920e-10 -1.157328e-08 8.388338e-10)
740           	(-6.770365e-10 -1.218408e-08 8.264416e-10)
760           	(-6.757877e-10 -1.278659e-08 8.131960e-10)
780           	(-6.731237e-10 -1.338349e-08 7.996060e-10)
800           	(-6.693852e-10 -1.397680e-08 7.865127e-10)
820           	(-6.651815e-10 -1.456786e-08 7.741743e-10)
840           	(-6.605474e-10 -1.515878e-08 7.624457e-10)
860           	(-6.554281e-10 -1.575059e-08 7.523904e-10)
880           	(-6.509955e-10 -1.634148e-08 7.446824e-10)
900           	(-6.472956e-10 -1.693197e-08 7.372909e-10)
920           	(-6.432602e-10 -1.752473e-08 7.304611e-10)
940           	(-6.399329e-10 -1.811862e-08 7.259133e-10)
960           	(-6.374502e-10 -1.871195e-08 7.220090e-10)
980           	(-6.349693e-10 -1.930486e-08 7.181504e-10)
1000          	(-6.327911e-10 -1.989632e-08 7.151655e-10)
1020          	(-6.309293e-10 -2.048526e-08 7.124421e-10)
1040          	(-6.289683e-10 -2.107174e-08 7.093595e-10)
1060          	(-6.268671e-10 -2.165593e-08 7.061971e-10)
1080          	(-6.247039e-10 -2.223805e-08 7.031148e-10)
