# Region      : cellZone cz_solid_72
# Cells       : 2170
# Volume      : 2.144609e-03
# Time        	volIntegrateU
20            	2.649615e-09 -7.039233e-09 3.372058e-09
40            	3.038319e-09 -1.410713e-08 5.035057e-09
60            	3.349138e-09 -2.214552e-08 6.512994e-09
80            	3.376671e-09 -3.109275e-08 7.665083e-09
100           	2.967074e-09 -4.083305e-08 8.278426e-09
120           	1.969571e-09 -5.099369e-08 8.149732e-09
140           	-4.227106e-10 -6.146875e-08 6.462747e-09
160           	-1.873440e-09 -7.202397e-08 4.217649e-09
180           	-2.959576e-09 -8.346846e-08 1.351788e-09
200           	-2.845150e-09 -9.561461e-08 -1.314414e-09
220           	-2.093061e-09 -1.078271e-07 -3.138465e-09
240           	-1.334781e-09 -1.194991e-07 -4.149882e-09
260           	-7.499235e-10 -1.302572e-07 -4.567745e-09
280           	-3.455601e-10 -1.399726e-07 -4.587317e-09
300           	-8.768843e-11 -1.486399e-07 -4.373143e-09
320           	6.618999e-11 -1.562916e-07 -4.047473e-09
340           	1.531915e-10 -1.629758e-07 -3.695518e-09
360           	2.028001e-10 -1.687516e-07 -3.362427e-09
380           	2.337317e-10 -1.736845e-07 -3.068291e-09
400           	2.551768e-10 -1.778483e-07 -2.816777e-09
420           	2.711912e-10 -1.813222e-07 -2.604801e-09
440           	2.827656e-10 -1.841925e-07 -2.425512e-09
460           	2.906553e-10 -1.865487e-07 -2.275044e-09
480           	2.959974e-10 -1.884759e-07 -2.147681e-09
500           	3.009577e-10 -1.900426e-07 -2.035874e-09
520           	3.076176e-10 -1.912971e-07 -1.932243e-09
540           	3.174434e-10 -1.922666e-07 -1.828779e-09
560           	3.295378e-10 -1.929584e-07 -1.718569e-09
580           	3.393545e-10 -1.933670e-07 -1.597364e-09
600           	3.395434e-10 -1.934840e-07 -1.468386e-09
620           	3.266763e-10 -1.933143e-07 -1.340626e-09
640           	3.007481e-10 -1.928878e-07 -1.225250e-09
660           	2.691377e-10 -1.922610e-07 -1.132287e-09
680           	2.405206e-10 -1.914961e-07 -1.062309e-09
700           	2.141954e-10 -1.906346e-07 -1.010655e-09
720           	1.890404e-10 -1.897008e-07 -9.749851e-10
740           	1.653943e-10 -1.887150e-07 -9.523636e-10
760           	1.427287e-10 -1.876917e-07 -9.391462e-10
780           	1.205402e-10 -1.866388e-07 -9.320710e-10
800           	9.853866e-11 -1.855600e-07 -9.289096e-10
820           	7.695922e-11 -1.844570e-07 -9.278199e-10
840           	5.582502e-11 -1.833300e-07 -9.268670e-10
860           	3.523059e-11 -1.821797e-07 -9.249954e-10
880           	1.538353e-11 -1.810067e-07 -9.212319e-10
900           	-3.796037e-12 -1.798120e-07 -9.144594e-10
920           	-2.255587e-11 -1.785960e-07 -9.037358e-10
940           	-4.129282e-11 -1.773565e-07 -8.883853e-10
960           	-6.074275e-11 -1.760878e-07 -8.702694e-10
980           	-8.129897e-11 -1.747839e-07 -8.522746e-10
1000          	-1.024713e-10 -1.734427e-07 -8.350112e-10
