# Region      : cellZone cz_solid_75
# Cells       : 2346
# Volume      : 2.144554e-03
# Time        	volIntegrate(U)
20            	(8.973543e-09 -2.168569e-08 2.049411e-09)
40            	(8.686616e-09 -4.228887e-08 3.790262e-09)
60            	(5.735501e-09 -6.381042e-08 5.452044e-09)
80            	(-4.690181e-10 -8.374884e-08 6.447700e-09)
100           	(-7.338555e-09 -9.769518e-08 4.442710e-09)
120           	(-1.064404e-08 -1.042146e-07 -5.541922e-10)
140           	(-1.017417e-08 -1.044844e-07 -4.410505e-09)
160           	(-9.154590e-09 -1.006744e-07 -5.859803e-09)
180           	(-7.614074e-09 -9.531787e-08 -5.864154e-09)
200           	(-6.163535e-09 -8.885053e-08 -5.395681e-09)
220           	(-4.970729e-09 -8.175251e-08 -4.770123e-09)
240           	(-4.030539e-09 -7.432059e-08 -4.163135e-09)
260           	(-3.297610e-09 -6.673909e-08 -3.621716e-09)
280           	(-2.724267e-09 -5.911000e-08 -3.159108e-09)
300           	(-2.271412e-09 -5.148183e-08 -2.771006e-09)
320           	(-1.906395e-09 -4.387097e-08 -2.442139e-09)
340           	(-1.609327e-09 -3.627825e-08 -2.160007e-09)
360           	(-1.369483e-09 -2.868887e-08 -1.916939e-09)
380           	(-1.177998e-09 -2.108027e-08 -1.709155e-09)
400           	(-1.025233e-09 -1.343840e-08 -1.535055e-09)
420           	(-8.980178e-10 -5.763757e-09 -1.390747e-09)
440           	(-7.887898e-10 1.927429e-09 -1.269817e-09)
460           	(-6.926829e-10 9.614110e-09 -1.168636e-09)
480           	(-6.051482e-10 1.727870e-08 -1.078375e-09)
500           	(-5.279537e-10 2.491996e-08 -9.913831e-10)
520           	(-4.614014e-10 3.254983e-08 -9.030698e-10)
540           	(-4.061465e-10 4.017875e-08 -8.105023e-10)
560           	(-3.678446e-10 4.780996e-08 -7.144546e-10)
580           	(-3.529586e-10 5.543648e-08 -6.256679e-10)
600           	(-3.579642e-10 6.303114e-08 -5.540237e-10)
620           	(-3.807970e-10 7.055597e-08 -5.006694e-10)
640           	(-4.267369e-10 7.798296e-08 -4.688705e-10)
660           	(-4.905205e-10 8.529850e-08 -4.593598e-10)
680           	(-5.635071e-10 9.249167e-08 -4.637202e-10)
700           	(-6.380007e-10 9.955511e-08 -4.778605e-10)
720           	(-7.103951e-10 1.064917e-07 -4.977571e-10)
740           	(-7.777210e-10 1.133026e-07 -5.203567e-10)
760           	(-8.379422e-10 1.199888e-07 -5.444028e-10)
780           	(-8.904483e-10 1.265511e-07 -5.683444e-10)
800           	(-9.353789e-10 1.329909e-07 -5.913830e-10)
820           	(-9.734843e-10 1.393116e-07 -6.127039e-10)
840           	(-1.005668e-09 1.455181e-07 -6.317027e-10)
860           	(-1.033046e-09 1.516155e-07 -6.479612e-10)
880           	(-1.056671e-09 1.576090e-07 -6.613607e-10)
900           	(-1.077539e-09 1.635037e-07 -6.721924e-10)
920           	(-1.096290e-09 1.693056e-07 -6.810275e-10)
940           	(-1.113898e-09 1.750207e-07 -6.885057e-10)
960           	(-1.130635e-09 1.806551e-07 -6.953905e-10)
980           	(-1.146503e-09 1.862150e-07 -7.019427e-10)
1000          	(-1.161190e-09 1.917064e-07 -7.084975e-10)
1020          	(-1.174023e-09 1.971332e-07 -7.152034e-10)
1040          	(-1.184605e-09 2.024943e-07 -7.216515e-10)
1060          	(-1.193538e-09 2.077830e-07 -7.281616e-10)
1080          	(-1.200234e-09 2.129847e-07 -7.353378e-10)
1100          	(-1.201586e-09 2.180727e-07 -7.407047e-10)
1120          	(-1.195962e-09 2.230218e-07 -7.418439e-10)
1140          	(-1.183940e-09 2.278214e-07 -7.376230e-10)
1160          	(-1.168215e-09 2.324769e-07 -7.282764e-10)
1180          	(-1.154297e-09 2.370075e-07 -7.161563e-10)
1200          	(-1.147133e-09 2.414343e-07 -7.049093e-10)
1220          	(-1.146040e-09 2.457656e-07 -6.961319e-10)
1240          	(-1.147149e-09 2.500000e-07 -6.902529e-10)
1260          	(-1.147606e-09 2.541341e-07 -6.869023e-10)
1280          	(-1.146414e-09 2.581656e-07 -6.853049e-10)
1300          	(-1.143094e-09 2.620940e-07 -6.842064e-10)
1320          	(-1.138429e-09 2.659208e-07 -6.838189e-10)
1340          	(-1.139240e-09 2.696496e-07 -6.955587e-10)
1360          	(-1.136566e-09 2.733004e-07 -6.967150e-10)
1380          	(-1.142028e-09 2.768079e-07 -7.352673e-10)
1400          	(-1.111079e-09 2.800596e-07 -7.356227e-10)
1420          	(-5.009420e-11 2.839581e-07 -6.184779e-10)
1440          	(6.578641e-09 2.880149e-07 1.306965e-09)
1460          	(3.557082e-08 2.784051e-07 1.078701e-08)
1480          	(1.772585e-07 -4.863454e-09 1.291915e-07)
