# Region      : cellZone cz_solid_12
# Cells       : 2129
# Volume      : 2.144468e-03
# Time        	volIntegrateU
20            	3.292425e-09 -6.324906e-09 9.858160e-09
40            	3.091764e-09 -1.233324e-08 9.360470e-09
60            	2.964352e-09 -1.846199e-08 9.188357e-09
80            	2.824197e-09 -2.459666e-08 9.061957e-09
100           	2.655925e-09 -3.062275e-08 8.967932e-09
120           	2.424920e-09 -3.642585e-08 8.845838e-09
140           	1.974245e-09 -4.159521e-08 8.440566e-09
160           	1.448885e-09 -4.614877e-08 8.076919e-09
180           	8.809982e-10 -4.990491e-08 7.453327e-09
200           	2.718340e-10 -5.263849e-08 6.565031e-09
220           	-2.771993e-10 -5.420781e-08 5.441663e-09
240           	-6.561538e-10 -5.464134e-08 4.207740e-09
260           	-8.266882e-10 -5.421750e-08 3.036336e-09
280           	-8.465693e-10 -5.333316e-08 2.088022e-09
300           	-7.894230e-10 -5.230623e-08 1.402450e-09
320           	-6.863360e-10 -5.132478e-08 9.439930e-10
340           	-5.442128e-10 -5.048500e-08 6.694813e-10
360           	-3.711127e-10 -4.982634e-08 5.368683e-10
380           	-1.804555e-10 -4.932767e-08 5.080950e-10
400           	1.556855e-11 -4.891601e-08 5.646792e-10
420           	2.002454e-10 -4.850821e-08 6.887066e-10
440           	3.680289e-10 -4.805086e-08 8.790509e-10
460           	5.349170e-10 -4.749739e-08 1.136599e-09
480           	7.059227e-10 -4.678481e-08 1.434411e-09
500           	8.723108e-10 -4.587366e-08 1.756331e-09
520           	1.029763e-09 -4.477608e-08 2.100926e-09
540           	1.175643e-09 -4.357477e-08 2.460013e-09
560           	1.338973e-09 -4.245736e-08 2.825758e-09
580           	1.540956e-09 -4.167815e-08 3.170077e-09
600           	1.710677e-09 -4.144292e-08 3.485091e-09
620           	1.734264e-09 -4.177147e-08 3.783849e-09
640           	1.585088e-09 -4.257237e-08 4.048626e-09
660           	1.361952e-09 -4.370375e-08 4.212865e-09
680           	1.217538e-09 -4.507766e-08 4.236843e-09
700           	1.201588e-09 -4.673598e-08 4.155678e-09
720           	1.254617e-09 -4.877418e-08 4.037319e-09
740           	1.314778e-09 -5.119010e-08 3.932616e-09
760           	1.353801e-09 -5.389922e-08 3.844268e-09
780           	1.370216e-09 -5.678718e-08 3.768518e-09
800           	1.372498e-09 -5.975510e-08 3.703008e-09
820           	1.365669e-09 -6.273438e-08 3.635960e-09
840           	1.353796e-09 -6.568742e-08 3.558677e-09
860           	1.337434e-09 -6.859200e-08 3.462198e-09
880           	1.316030e-09 -7.142892e-08 3.341853e-09
900           	1.290466e-09 -7.417945e-08 3.202058e-09
920           	1.262711e-09 -7.683144e-08 3.054141e-09
940           	1.236040e-09 -7.938591e-08 2.911071e-09
960           	1.213617e-09 -8.185368e-08 2.779986e-09
980           	1.197398e-09 -8.424592e-08 2.661694e-09
1000          	1.187092e-09 -8.656927e-08 2.552829e-09
1020          	1.181013e-09 -8.882591e-08 2.449228e-09
1040          	1.177541e-09 -9.101716e-08 2.346698e-09
1060          	1.175710e-09 -9.314331e-08 2.242812e-09
1080          	1.175212e-09 -9.520403e-08 2.137099e-09
1100          	1.176712e-09 -9.720021e-08 2.030937e-09
1120          	1.180949e-09 -9.913468e-08 1.926020e-09
1140          	1.188611e-09 -1.010126e-07 1.823113e-09
1160          	1.199428e-09 -1.028405e-07 1.723103e-09
1180          	1.212208e-09 -1.046224e-07 1.625118e-09
1200          	1.226129e-09 -1.063584e-07 1.530070e-09
1220          	1.239869e-09 -1.080430e-07 1.435840e-09
1240          	1.253268e-09 -1.096659e-07 1.343085e-09
1260          	1.265761e-09 -1.112109e-07 1.252433e-09
1280          	1.276667e-09 -1.126575e-07 1.165225e-09
1300          	1.285329e-09 -1.139829e-07 1.082911e-09
1320          	1.291682e-09 -1.151644e-07 1.006752e-09
1340          	1.296259e-09 -1.161826e-07 9.382602e-10
1360          	1.299536e-09 -1.170276e-07 8.780285e-10
1380          	1.301776e-09 -1.177022e-07 8.259529e-10
1400          	1.302816e-09 -1.182219e-07 7.802068e-10
1420          	1.302437e-09 -1.186098e-07 7.396758e-10
1440          	1.300887e-09 -1.188915e-07 7.040831e-10
1460          	1.297999e-09 -1.190891e-07 6.727623e-10
1480          	1.294335e-09 -1.192219e-07 6.465340e-10
1500          	1.290382e-09 -1.193060e-07 6.254864e-10
1520          	1.286170e-09 -1.193547e-07 6.078858e-10
1540          	1.282571e-09 -1.193796e-07 5.951069e-10
1560          	1.279157e-09 -1.193892e-07 5.842703e-10
1580          	1.276522e-09 -1.193911e-07 5.755064e-10
1600          	1.274116e-09 -1.193901e-07 5.676319e-10
1620          	1.272266e-09 -1.193897e-07 5.609776e-10
1640          	1.270534e-09 -1.193922e-07 5.547433e-10
1660          	1.269233e-09 -1.193987e-07 5.496866e-10
1680          	1.268294e-09 -1.194098e-07 5.455172e-10
1700          	1.267801e-09 -1.194255e-07 5.423253e-10
1720          	1.267746e-09 -1.194454e-07 5.400123e-10
1740          	1.268003e-09 -1.194691e-07 5.381787e-10
1760          	1.268507e-09 -1.194963e-07 5.366860e-10
1780          	1.269440e-09 -1.195266e-07 5.363602e-10
1800          	1.270174e-09 -1.195595e-07 5.353859e-10
1820          	1.271307e-09 -1.195953e-07 5.358701e-10
1840          	1.272134e-09 -1.196334e-07 5.354896e-10
1860          	1.272800e-09 -1.196738e-07 5.350771e-10
1880          	1.273548e-09 -1.197167e-07 5.350448e-10
1900          	1.274278e-09 -1.197616e-07 5.355859e-10
1920          	1.274635e-09 -1.198082e-07 5.351064e-10
1940          	1.274943e-09 -1.198563e-07 5.347924e-10
1960          	1.275401e-09 -1.199058e-07 5.350664e-10
1980          	1.275938e-09 -1.199559e-07 5.359389e-10
2000          	1.276297e-09 -1.200065e-07 5.363555e-10
2020          	1.276837e-09 -1.200578e-07 5.371457e-10
2040          	1.277151e-09 -1.201092e-07 5.374977e-10
2060          	1.277631e-09 -1.201611e-07 5.378332e-10
2080          	1.278205e-09 -1.202133e-07 5.387461e-10
2100          	1.278718e-09 -1.202657e-07 5.392675e-10
2120          	1.278926e-09 -1.203181e-07 5.390798e-10
2140          	1.279389e-09 -1.203707e-07 5.398042e-10
2160          	1.279820e-09 -1.204232e-07 5.401034e-10
2180          	1.280249e-09 -1.204755e-07 5.403037e-10
2200          	1.280780e-09 -1.205275e-07 5.409524e-10
2220          	1.281271e-09 -1.205792e-07 5.411974e-10
2240          	1.281915e-09 -1.206307e-07 5.420491e-10
2260          	1.282288e-09 -1.206818e-07 5.419996e-10
2280          	1.282629e-09 -1.207327e-07 5.423907e-10
2300          	1.283124e-09 -1.207834e-07 5.431050e-10
2320          	1.283613e-09 -1.208339e-07 5.438295e-10
2340          	1.283882e-09 -1.208841e-07 5.438464e-10
2360          	1.284355e-09 -1.209341e-07 5.448091e-10
