# Region      : cellZone cz_solid_19
# Cells       : 1918
# Volume      : 2.144340e-03
# Time        	volIntegrate(U)
20            	(3.321743e-09 -5.036795e-09 -3.993911e-09)
40            	(2.806984e-09 -7.986036e-09 -3.151234e-09)
60            	(2.387344e-09 -1.010102e-08 -2.604484e-09)
80            	(2.036714e-09 -1.150440e-08 -2.212919e-09)
100           	(1.746645e-09 -1.236098e-08 -1.935458e-09)
120           	(1.498932e-09 -1.281859e-08 -1.737733e-09)
140           	(1.360218e-09 -1.306677e-08 -1.633671e-09)
160           	(1.130823e-09 -1.322554e-08 -1.521436e-09)
180           	(9.931578e-10 -1.333996e-08 -1.473457e-09)
200           	(8.925744e-10 -1.345904e-08 -1.458527e-09)
220           	(8.190623e-10 -1.357828e-08 -1.457284e-09)
240           	(7.686219e-10 -1.363840e-08 -1.461806e-09)
260           	(7.411977e-10 -1.353590e-08 -1.453405e-09)
280           	(7.458336e-10 -1.321201e-08 -1.375963e-09)
300           	(7.199768e-10 -1.273627e-08 -1.241293e-09)
320           	(6.418810e-10 -1.219049e-08 -1.120578e-09)
340           	(5.620603e-10 -1.165403e-08 -1.033226e-09)
360           	(5.067290e-10 -1.111904e-08 -9.793493e-10)
380           	(4.795138e-10 -1.054876e-08 -9.649435e-10)
400           	(4.711055e-10 -9.929674e-09 -9.784752e-10)
420           	(4.714558e-10 -9.280611e-09 -1.007610e-09)
440           	(4.767071e-10 -8.643555e-09 -1.048628e-09)
460           	(4.847343e-10 -8.067897e-09 -1.098406e-09)
480           	(4.898397e-10 -7.598321e-09 -1.148724e-09)
500           	(4.884913e-10 -7.267721e-09 -1.192588e-09)
520           	(4.764576e-10 -7.097126e-09 -1.222530e-09)
540           	(4.501194e-10 -7.088996e-09 -1.232968e-09)
560           	(4.070361e-10 -7.225270e-09 -1.221623e-09)
580           	(3.490314e-10 -7.473845e-09 -1.189380e-09)
600           	(2.820290e-10 -7.795807e-09 -1.139696e-09)
620           	(2.130375e-10 -8.153498e-09 -1.077548e-09)
640           	(1.467754e-10 -8.516730e-09 -1.008384e-09)
660           	(8.550093e-11 -8.863016e-09 -9.372522e-10)
680           	(2.975752e-11 -9.176340e-09 -8.678055e-10)
700           	(-2.095914e-11 -9.445925e-09 -8.020585e-10)
720           	(-6.704994e-11 -9.665379e-09 -7.413467e-10)
740           	(-1.090037e-10 -9.831468e-09 -6.860492e-10)
760           	(-1.473775e-10 -9.943240e-09 -6.363117e-10)
780           	(-1.826514e-10 -1.000121e-08 -5.920114e-10)
800           	(-2.151740e-10 -1.000714e-08 -5.528989e-10)
820           	(-2.451813e-10 -9.963507e-09 -5.185264e-10)
840           	(-2.727234e-10 -9.873115e-09 -4.884933e-10)
860           	(-2.977852e-10 -9.738514e-09 -4.620011e-10)
880           	(-3.203252e-10 -9.561424e-09 -4.383798e-10)
900           	(-3.403030e-10 -9.342524e-09 -4.169902e-10)
920           	(-3.576419e-10 -9.080971e-09 -3.972828e-10)
940           	(-3.723212e-10 -8.775195e-09 -3.793038e-10)
960           	(-3.847230e-10 -8.424173e-09 -3.634109e-10)
980           	(-3.955666e-10 -8.028737e-09 -3.501570e-10)
1000          	(-4.058148e-10 -7.592152e-09 -3.396993e-10)
1020          	(-4.159184e-10 -7.120174e-09 -3.319571e-10)
