# Region type : faceZone fz_solid_92
# Faces  :    1865
# Area   :    1.016487e-01
# Time        	sum(phi)
20            	4.088021e-05
40            	4.755955e-05
60            	5.055739e-05
80            	5.023449e-05
100           	4.789829e-05
120           	5.195283e-05
140           	8.126744e-05
160           	8.158459e-05
180           	3.169718e-05
200           	4.730095e-06
220           	1.169283e-05
240           	2.677131e-05
260           	4.387023e-05
280           	5.409478e-05
300           	6.156400e-05
320           	6.763132e-05
340           	7.370155e-05
360           	8.107219e-05
380           	8.892923e-05
400           	9.534549e-05
420           	9.938313e-05
440           	1.014219e-04
460           	1.016553e-04
480           	1.007696e-04
500           	9.942422e-05
520           	9.844106e-05
540           	9.884915e-05
560           	1.009398e-04
580           	1.037938e-04
600           	1.067169e-04
620           	1.096643e-04
640           	1.125771e-04
660           	1.138267e-04
680           	1.171896e-04
700           	1.205999e-04
720           	1.230934e-04
740           	1.247388e-04
760           	1.254532e-04
780           	1.256979e-04
800           	1.258976e-04
820           	1.262061e-04
840           	1.266311e-04
860           	1.270200e-04
880           	1.273779e-04
900           	1.276778e-04
920           	1.279782e-04
940           	1.283513e-04
960           	1.288383e-04
980           	1.294440e-04
1000          	1.301703e-04
1020          	1.309977e-04
1040          	1.318769e-04
1060          	1.327424e-04
1080          	1.335916e-04
1100          	1.343066e-04
1120          	1.347322e-04
