# Region      : cellZone cz_solid_0
# Cells       : 2318
# Volume      : 2.145489e-03
# Time        	volIntegrate(U)
20            	(1.656522e-09 -3.036145e-09 -3.899792e-09)
40            	(1.415220e-09 -4.864825e-09 -3.164551e-09)
60            	(1.197173e-09 -6.145367e-09 -2.682781e-09)
80            	(1.011847e-09 -6.959877e-09 -2.343434e-09)
100           	(8.588341e-10 -7.420452e-09 -2.113629e-09)
120           	(7.306929e-10 -7.635628e-09 -1.959006e-09)
140           	(6.908107e-10 -7.704911e-09 -1.890554e-09)
160           	(5.515258e-10 -7.750492e-09 -1.841085e-09)
180           	(4.798795e-10 -7.818370e-09 -1.801877e-09)
200           	(4.241782e-10 -7.892009e-09 -1.785493e-09)
220           	(3.819238e-10 -7.944802e-09 -1.778266e-09)
240           	(3.488952e-10 -7.918301e-09 -1.772756e-09)
260           	(3.476620e-10 -7.732096e-09 -1.739231e-09)
280           	(3.607075e-10 -7.406020e-09 -1.641603e-09)
300           	(3.125979e-10 -7.098564e-09 -1.517449e-09)
320           	(2.432650e-10 -6.893346e-09 -1.410593e-09)
340           	(1.987756e-10 -6.751715e-09 -1.334152e-09)
360           	(1.749868e-10 -6.602300e-09 -1.291691e-09)
380           	(1.657531e-10 -6.403118e-09 -1.283609e-09)
400           	(1.670085e-10 -6.142536e-09 -1.308199e-09)
420           	(1.756040e-10 -5.839892e-09 -1.356273e-09)
440           	(1.851587e-10 -5.529425e-09 -1.413357e-09)
460           	(1.931111e-10 -5.250518e-09 -1.469966e-09)
480           	(1.939735e-10 -5.032715e-09 -1.515917e-09)
500           	(1.829069e-10 -4.893162e-09 -1.542813e-09)
520           	(1.597861e-10 -4.836918e-09 -1.544758e-09)
540           	(1.245320e-10 -4.858749e-09 -1.516483e-09)
560           	(7.784177e-11 -4.943095e-09 -1.455220e-09)
580           	(2.105337e-11 -5.065762e-09 -1.362509e-09)
600           	(-4.189262e-11 -5.195086e-09 -1.243623e-09)
620           	(-1.059272e-10 -5.295226e-09 -1.107143e-09)
640           	(-1.666106e-10 -5.336739e-09 -9.636079e-10)
660           	(-2.218453e-10 -5.298514e-09 -8.235176e-10)
680           	(-2.708615e-10 -5.170219e-09 -6.945486e-10)
700           	(-3.126579e-10 -4.950557e-09 -5.805789e-10)
720           	(-3.465755e-10 -4.643411e-09 -4.828618e-10)
740           	(-3.730736e-10 -4.256315e-09 -4.005636e-10)
760           	(-3.932876e-10 -3.798239e-09 -3.320661e-10)
780           	(-4.087856e-10 -3.278357e-09 -2.757437e-10)
800           	(-4.210384e-10 -2.704516e-09 -2.296197e-10)
820           	(-4.312880e-10 -2.083445e-09 -1.921025e-10)
840           	(-4.404074e-10 -1.420145e-09 -1.611017e-10)
860           	(-4.489300e-10 -7.182968e-10 -1.350155e-10)
880           	(-4.569460e-10 1.833647e-11 -1.126005e-10)
900           	(-4.644330e-10 7.849532e-10 -9.305781e-11)
