# Region type : faceZone fz_solid_79
# Faces  :    1646
# Area   :    1.017425e-01
# Time        	sum(phi)
20            	-2.267287e-05
40            	-1.788758e-05
60            	-1.285720e-05
80            	-6.609416e-06
100           	-1.020029e-06
120           	4.200093e-06
140           	7.939333e-06
160           	1.133065e-05
180           	1.383338e-05
200           	1.542719e-05
220           	1.607204e-05
240           	1.585564e-05
260           	1.509163e-05
280           	1.394884e-05
300           	1.252264e-05
320           	1.091384e-05
340           	9.151223e-06
360           	7.122703e-06
380           	4.835451e-06
400           	2.216989e-06
420           	-8.954216e-07
440           	-4.710801e-06
460           	-9.247753e-06
480           	-1.439014e-05
500           	-1.990632e-05
520           	-2.544437e-05
540           	-3.062118e-05
560           	-3.531519e-05
580           	-3.913563e-05
600           	-4.198772e-05
620           	-4.364194e-05
640           	-4.388098e-05
660           	-4.290217e-05
680           	-4.098951e-05
700           	-3.873154e-05
720           	-3.678904e-05
740           	-3.574495e-05
760           	-3.619829e-05
780           	-3.837214e-05
800           	-4.261423e-05
820           	-4.892618e-05
840           	-5.654903e-05
860           	-6.407234e-05
880           	-6.928987e-05
900           	-7.147423e-05
920           	-7.077489e-05
940           	-6.827000e-05
960           	-6.509699e-05
980           	-6.188879e-05
1000          	-5.868399e-05
1020          	-5.575907e-05
