# Region type : faceZone fz_solid_21
# Faces  :    1768
# Area   :    1.016274e-01
# Time        	sum(phi)
20            	2.717213e-05
40            	2.077992e-05
60            	1.649151e-05
80            	1.352780e-05
100           	1.169496e-05
120           	1.061310e-05
140           	9.909532e-06
160           	1.021353e-05
180           	1.049898e-05
200           	1.103273e-05
220           	1.166963e-05
240           	1.250616e-05
260           	1.346663e-05
280           	1.450251e-05
300           	1.558429e-05
320           	1.680111e-05
340           	1.821544e-05
360           	2.005480e-05
380           	2.240774e-05
400           	2.509111e-05
420           	2.805349e-05
440           	3.210766e-05
460           	3.898686e-05
480           	5.054928e-05
500           	6.699132e-05
520           	8.550048e-05
540           	1.004120e-04
560           	1.073439e-04
580           	1.072638e-04
600           	1.041252e-04
620           	1.014511e-04
640           	1.002881e-04
660           	1.003831e-04
680           	1.013015e-04
700           	1.025616e-04
720           	1.039318e-04
740           	1.052700e-04
760           	1.065731e-04
780           	1.079773e-04
800           	1.094270e-04
820           	1.109612e-04
840           	1.126134e-04
860           	1.144520e-04
880           	1.161525e-04
900           	1.179713e-04
