# Region type : faceZone fz_solid_52
# Faces  :    1722
# Area   :    1.017053e-01
# Time        	sum(phi)
20            	-2.429242e-06
40            	-5.893553e-06
60            	-1.253963e-05
80            	-1.996827e-05
100           	-2.762118e-05
120           	-3.597385e-05
140           	-5.397195e-05
160           	-5.628251e-05
180           	-5.745490e-05
200           	-5.002976e-05
220           	-3.491754e-05
240           	-1.579793e-05
260           	2.628914e-06
280           	1.660657e-05
300           	2.653141e-05
320           	3.273732e-05
340           	3.622753e-05
360           	3.783299e-05
380           	3.801896e-05
400           	3.731094e-05
420           	3.611486e-05
440           	3.474440e-05
460           	3.338420e-05
480           	3.212019e-05
500           	3.101516e-05
520           	3.015389e-05
540           	2.949021e-05
560           	2.897417e-05
580           	2.863702e-05
600           	2.835316e-05
620           	2.806802e-05
640           	2.770676e-05
660           	2.718518e-05
680           	2.636300e-05
700           	2.500124e-05
720           	2.338757e-05
740           	2.187052e-05
760           	2.066282e-05
780           	1.981929e-05
800           	1.931045e-05
820           	1.911082e-05
840           	1.915895e-05
860           	1.936935e-05
880           	1.968545e-05
900           	2.006404e-05
920           	2.049253e-05
940           	2.095999e-05
960           	2.146236e-05
980           	2.196965e-05
1000          	2.249911e-05
1020          	2.303124e-05
