# Region type : faceZone fz_solid_74
# Faces  :    1734
# Area   :    1.017083e-01
# Time        	sum(phi)
20            	5.146985e-05
40            	5.172704e-05
60            	2.865649e-05
80            	-2.437497e-05
100           	-1.029592e-04
120           	-1.657832e-04
140           	-1.761332e-04
160           	-1.565938e-04
180           	-1.226649e-04
200           	-8.949568e-05
220           	-6.507899e-05
240           	-4.823487e-05
260           	-3.630915e-05
280           	-2.770233e-05
300           	-2.158194e-05
320           	-1.701255e-05
340           	-1.337345e-05
360           	-1.027448e-05
380           	-7.661087e-06
400           	-5.434531e-06
420           	-3.470421e-06
440           	-1.688593e-06
460           	-1.012547e-07
480           	1.415024e-06
500           	2.920597e-06
520           	4.428681e-06
540           	5.729183e-06
560           	6.482523e-06
580           	6.408835e-06
600           	5.259215e-06
620           	2.926761e-06
640           	-2.985928e-07
660           	-4.023332e-06
680           	-7.938611e-06
700           	-1.166019e-05
720           	-1.495930e-05
740           	-1.779302e-05
760           	-2.028023e-05
780           	-2.242554e-05
800           	-2.423704e-05
820           	-2.572158e-05
840           	-2.686401e-05
860           	-2.768870e-05
880           	-2.810359e-05
900           	-2.800864e-05
920           	-2.741445e-05
940           	-2.607392e-05
960           	-2.371337e-05
980           	-2.108373e-05
1000          	-1.972065e-05
1020          	-1.913334e-05
