# Region type : faceZone fz_solid_62
# Faces  :    1616
# Area   :    1.016977e-01
# Time        	sum(phi)
20            	-1.258218e-05
40            	3.754863e-06
60            	7.049962e-06
80            	6.370468e-06
100           	4.190483e-06
120           	1.187226e-06
140           	-2.391086e-06
160           	-6.772856e-06
180           	-1.033322e-05
200           	-1.310688e-05
220           	-1.449368e-05
240           	-1.331130e-05
260           	-7.725978e-06
280           	8.804790e-07
300           	3.597869e-06
320           	-2.980293e-06
340           	-1.420365e-05
360           	-2.475953e-05
380           	-2.732963e-05
400           	-1.954721e-05
420           	-8.131582e-06
440           	1.022569e-06
460           	6.759225e-06
480           	9.555825e-06
500           	1.113739e-05
520           	1.290462e-05
540           	1.413856e-05
560           	1.401299e-05
580           	1.297883e-05
600           	1.135532e-05
620           	8.421216e-06
640           	3.931080e-06
660           	-7.807438e-07
680           	-4.771356e-06
700           	-7.902926e-06
720           	-9.840415e-06
740           	-1.125625e-05
760           	-1.241914e-05
780           	-1.337368e-05
800           	-1.424530e-05
820           	-1.508874e-05
840           	-1.593627e-05
860           	-1.670806e-05
880           	-1.743891e-05
900           	-1.809436e-05
920           	-1.895368e-05
940           	-1.995567e-05
960           	-2.120971e-05
980           	-2.264861e-05
1000          	-2.416826e-05
1020          	-2.574726e-05
1040          	-2.729619e-05
1060          	-2.877967e-05
1080          	-3.016555e-05
1100          	-3.151811e-05
1120          	-3.278676e-05
1140          	-3.399354e-05
1160          	-3.512912e-05
1180          	-3.616996e-05
1200          	-3.715078e-05
1220          	-3.809067e-05
1240          	-3.898564e-05
1260          	-3.989180e-05
1280          	-4.080063e-05
1300          	-4.173501e-05
1320          	-4.267001e-05
1340          	-4.360794e-05
1360          	-4.446027e-05
1380          	-4.522429e-05
1400          	-4.587416e-05
1420          	-4.640475e-05
1440          	-4.684816e-05
1460          	-4.722372e-05
1480          	-4.753909e-05
1500          	-4.780508e-05
1520          	-4.800948e-05
1540          	-4.824058e-05
1560          	-4.844023e-05
1580          	-4.863555e-05
1600          	-4.879617e-05
1620          	-4.895868e-05
1640          	-4.910591e-05
1660          	-4.924052e-05
1680          	-4.936460e-05
1700          	-4.949429e-05
1720          	-4.958875e-05
1740          	-4.968329e-05
1760          	-4.976640e-05
1780          	-4.986751e-05
1800          	-4.995475e-05
1820          	-5.005100e-05
1840          	-5.012742e-05
1860          	-5.022893e-05
1880          	-5.029172e-05
1900          	-5.036216e-05
