# Region      : cellZone cz_solid_82
# Cells       : 2084
# Volume      : 2.141560e-03
# Time        	volIntegrate(U)
20            	(-1.549949e-11 -1.981681e-09 6.795988e-10)
40            	(-4.369595e-10 -2.544748e-09 1.153550e-09)
60            	(-6.565427e-10 -2.701492e-09 1.104754e-09)
80            	(-8.232603e-10 -2.640343e-09 8.180539e-10)
100           	(-9.214410e-10 -2.603975e-09 5.616928e-10)
120           	(-9.911322e-10 -2.677986e-09 3.496198e-10)
140           	(-1.091226e-09 -2.921677e-09 1.018959e-10)
160           	(-1.227465e-09 -3.183467e-09 -6.992763e-11)
180           	(-1.331274e-09 -3.479730e-09 -2.162259e-10)
200           	(-1.419981e-09 -3.795199e-09 -3.467156e-10)
220           	(-1.489796e-09 -4.096889e-09 -4.495681e-10)
240           	(-1.532900e-09 -4.348963e-09 -5.109684e-10)
260           	(-1.539547e-09 -4.510852e-09 -5.189043e-10)
280           	(-1.511933e-09 -4.521622e-09 -4.539063e-10)
300           	(-1.463778e-09 -4.309679e-09 -2.927313e-10)
320           	(-1.410184e-09 -3.865976e-09 -4.106692e-11)
340           	(-1.361321e-09 -3.307122e-09 2.633439e-10)
360           	(-1.324221e-09 -2.824183e-09 5.705301e-10)
380           	(-1.300740e-09 -2.562632e-09 8.450248e-10)
400           	(-1.286419e-09 -2.559465e-09 1.069616e-09)
420           	(-1.277322e-09 -2.811498e-09 1.232124e-09)
440           	(-1.274691e-09 -3.300846e-09 1.322919e-09)
460           	(-1.277538e-09 -4.010481e-09 1.352740e-09)
480           	(-1.285567e-09 -4.911499e-09 1.350335e-09)
500           	(-1.299929e-09 -5.951305e-09 1.343050e-09)
520           	(-1.320874e-09 -7.072820e-09 1.343478e-09)
540           	(-1.346021e-09 -8.233830e-09 1.351067e-09)
560           	(-1.372128e-09 -9.408499e-09 1.362078e-09)
580           	(-1.395747e-09 -1.058294e-08 1.373293e-09)
600           	(-1.416509e-09 -1.175311e-08 1.382249e-09)
620           	(-1.433776e-09 -1.292200e-08 1.390626e-09)
640           	(-1.448188e-09 -1.409396e-08 1.397113e-09)
660           	(-1.459997e-09 -1.527296e-08 1.400668e-09)
680           	(-1.469179e-09 -1.646293e-08 1.401759e-09)
700           	(-1.476304e-09 -1.766584e-08 1.400753e-09)
720           	(-1.481763e-09 -1.888081e-08 1.398863e-09)
740           	(-1.485769e-09 -2.010555e-08 1.396166e-09)
760           	(-1.488156e-09 -2.133713e-08 1.392737e-09)
780           	(-1.489539e-09 -2.257329e-08 1.388698e-09)
800           	(-1.490215e-09 -2.381346e-08 1.384161e-09)
820           	(-1.490031e-09 -2.505785e-08 1.379095e-09)
840           	(-1.489181e-09 -2.630407e-08 1.374600e-09)
860           	(-1.488245e-09 -2.754916e-08 1.371262e-09)
880           	(-1.487259e-09 -2.879224e-08 1.368186e-09)
900           	(-1.485877e-09 -3.003358e-08 1.364884e-09)
920           	(-1.484041e-09 -3.127290e-08 1.361714e-09)
940           	(-1.482023e-09 -3.250951e-08 1.358915e-09)
960           	(-1.479911e-09 -3.374296e-08 1.356428e-09)
980           	(-1.477664e-09 -3.497307e-08 1.354142e-09)
1000          	(-1.475342e-09 -3.619985e-08 1.352057e-09)
1020          	(-1.473031e-09 -3.742381e-08 1.350021e-09)
