# Region type : faceZone fz_solid_35
# Faces  :    1860
# Area   :    1.017268e-01
# Time        	sum(phi)
20            	2.488012e-05
40            	2.156320e-05
60            	1.865418e-05
80            	1.298619e-05
100           	4.500090e-06
120           	-4.327279e-06
140           	-7.118620e-06
160           	-1.594104e-05
180           	-1.733257e-05
200           	-1.748547e-05
220           	-1.716236e-05
240           	-1.677793e-05
260           	-1.648419e-05
280           	-1.610144e-05
300           	-1.576078e-05
320           	-1.525969e-05
340           	-1.463112e-05
360           	-1.372203e-05
380           	-1.271126e-05
400           	-1.155757e-05
420           	-1.043076e-05
440           	-9.413974e-06
460           	-8.527674e-06
480           	-7.787506e-06
500           	-7.325525e-06
520           	-7.164831e-06
540           	-7.246306e-06
560           	-8.182915e-06
580           	-1.066058e-05
600           	-1.348316e-05
620           	-1.535104e-05
640           	-1.633098e-05
660           	-1.684252e-05
680           	-1.722086e-05
700           	-1.755248e-05
720           	-1.789247e-05
740           	-1.824677e-05
760           	-1.865382e-05
780           	-1.912078e-05
800           	-1.967369e-05
820           	-2.032620e-05
840           	-2.104877e-05
860           	-2.180341e-05
880           	-2.258415e-05
900           	-2.335696e-05
920           	-2.417359e-05
940           	-2.497081e-05
960           	-2.580242e-05
980           	-2.668973e-05
1000          	-2.762288e-05
1020          	-2.867202e-05
1040          	-2.983343e-05
1060          	-3.111718e-05
1080          	-3.249471e-05
1100          	-3.397383e-05
1120          	-3.552825e-05
1140          	-3.719608e-05
1160          	-3.898880e-05
1180          	-4.085889e-05
1200          	-4.272295e-05
1220          	-4.439855e-05
1240          	-4.619439e-05
1260          	-4.736985e-05
1280          	-4.570562e-05
1300          	-5.092573e-05
1320          	-5.318380e-05
1340          	-6.333759e-05
1360          	-8.920886e-04
1380          	-5.457535e-03
1400          	-1.597019e-02
1420          	-2.128720e-02
1440          	-3.436866e-02
1460          	-6.946138e-02
1480          	-1.857654e-01
1500          	-4.180853e-01
