# Region      : cellZone cz_solid_79
# Cells       : 2110
# Volume      : 2.142813e-03
# Time        	volIntegrateU
20            	-5.759271e-10 -7.511837e-09 8.497080e-10
40            	-1.964333e-09 -8.295554e-09 1.553486e-09
60            	-2.310053e-09 -6.686026e-09 1.547938e-09
80            	-2.220324e-09 -3.981409e-09 1.306298e-09
100           	-1.993335e-09 -1.088716e-09 1.030340e-09
120           	-1.780379e-09 1.689154e-09 8.065426e-10
140           	-1.608726e-09 4.192094e-09 6.411646e-10
160           	-1.516679e-09 6.251788e-09 6.283752e-10
180           	-1.393568e-09 7.938765e-09 4.720510e-10
200           	-1.312115e-09 9.276356e-09 4.083787e-10
220           	-1.244159e-09 1.028658e-08 3.650016e-10
240           	-1.181625e-09 1.101136e-08 3.273679e-10
260           	-1.124038e-09 1.150614e-08 2.920334e-10
280           	-1.071762e-09 1.183257e-08 2.584400e-10
300           	-1.026268e-09 1.204609e-08 2.295339e-10
320           	-9.861010e-10 1.219521e-08 2.021719e-10
340           	-9.477816e-10 1.231715e-08 1.736966e-10
360           	-9.079400e-10 1.244067e-08 1.420088e-10
380           	-8.656392e-10 1.258876e-08 1.084761e-10
400           	-8.203088e-10 1.278134e-08 7.485488e-11
420           	-7.719898e-10 1.303922e-08 4.326850e-11
440           	-7.216406e-10 1.338757e-08 1.558108e-11
460           	-6.718105e-10 1.385241e-08 -6.557827e-12
480           	-6.252034e-10 1.445134e-08 -2.218879e-11
500           	-5.849200e-10 1.518439e-08 -2.990323e-11
520           	-5.527735e-10 1.603389e-08 -2.836715e-11
540           	-5.287273e-10 1.697106e-08 -1.826771e-11
560           	-5.109340e-10 1.796454e-08 -2.001521e-12
580           	-4.980744e-10 1.898733e-08 1.877027e-11
600           	-4.883728e-10 2.001794e-08 4.311323e-11
620           	-4.807621e-10 2.104455e-08 7.060352e-11
640           	-4.747801e-10 2.207368e-08 1.001658e-10
660           	-4.704689e-10 2.312830e-08 1.303299e-10
680           	-4.680448e-10 2.423412e-08 1.598305e-10
700           	-4.672741e-10 2.540976e-08 1.870772e-10
720           	-4.677818e-10 2.666434e-08 2.104019e-10
740           	-4.690184e-10 2.799724e-08 2.286135e-10
760           	-4.707285e-10 2.939955e-08 2.415193e-10
780           	-4.725939e-10 3.085775e-08 2.498297e-10
