# Region      : cellZone cz_solid_52
# Cells       : 2149
# Volume      : 2.144789e-03
# Time        	volIntegrateU
20            	1.974404e-09 -9.230981e-09 3.532263e-09
40            	2.115775e-09 -1.732342e-08 4.552762e-09
60            	2.194061e-09 -2.547376e-08 5.458130e-09
80            	2.138715e-09 -3.356283e-08 6.200562e-09
100           	1.866229e-09 -4.165009e-08 6.673556e-09
120           	1.278145e-09 -4.966933e-08 6.760314e-09
140           	-6.604218e-10 -5.690671e-08 5.742456e-09
160           	-1.677817e-09 -6.278245e-08 4.674717e-09
180           	-3.073056e-09 -6.662714e-08 2.605614e-09
200           	-3.936348e-09 -6.853097e-08 -2.462746e-11
220           	-3.729892e-09 -6.960234e-08 -2.391927e-09
240           	-2.873272e-09 -7.102978e-08 -3.797777e-09
260           	-2.031204e-09 -7.329239e-08 -4.350770e-09
280           	-1.401814e-09 -7.632947e-08 -4.422005e-09
300           	-9.476349e-10 -7.979778e-08 -4.247649e-09
320           	-6.110815e-10 -8.330778e-08 -3.935756e-09
340           	-3.678841e-10 -8.657186e-08 -3.541063e-09
360           	-2.024219e-10 -8.942231e-08 -3.111156e-09
380           	-9.200272e-11 -9.178724e-08 -2.689575e-09
400           	-1.504649e-11 -9.365584e-08 -2.303945e-09
420           	4.236272e-11 -9.505509e-08 -1.966096e-09
440           	8.895031e-11 -9.602874e-08 -1.679678e-09
460           	1.299453e-10 -9.662930e-08 -1.442029e-09
480           	1.687568e-10 -9.691150e-08 -1.245530e-09
500           	2.075043e-10 -9.692748e-08 -1.080136e-09
520           	2.474577e-10 -9.672366e-08 -9.363484e-10
540           	2.902970e-10 -9.633972e-08 -8.047469e-10
560           	3.368336e-10 -9.580789e-08 -6.761699e-10
580           	3.864496e-10 -9.515321e-08 -5.427083e-10
600           	4.360609e-10 -9.439160e-08 -3.991960e-10
620           	4.805845e-10 -9.352662e-08 -2.452888e-10
640           	5.136658e-10 -9.254492e-08 -8.653399e-11
660           	5.267508e-10 -9.141162e-08 6.605476e-11
680           	5.114874e-10 -9.007155e-08 1.928842e-10
700           	4.761043e-10 -8.848453e-08 2.764455e-10
720           	4.376348e-10 -8.666698e-08 3.197628e-10
740           	4.045263e-10 -8.468015e-08 3.397473e-10
760           	3.766906e-10 -8.258724e-08 3.451894e-10
780           	3.551834e-10 -8.043883e-08 3.407364e-10
800           	3.401769e-10 -7.827343e-08 3.299624e-10
820           	3.299092e-10 -7.611670e-08 3.154562e-10
840           	3.231851e-10 -7.398280e-08 2.983537e-10
860           	3.190856e-10 -7.187834e-08 2.809249e-10
880           	3.164411e-10 -6.980403e-08 2.636827e-10
900           	3.148570e-10 -6.775793e-08 2.469633e-10
920           	3.138499e-10 -6.573709e-08 2.311808e-10
940           	3.129727e-10 -6.373798e-08 2.170909e-10
960           	3.118634e-10 -6.175645e-08 2.047702e-10
980           	3.101974e-10 -5.978842e-08 1.934010e-10
1000          	3.077933e-10 -5.783039e-08 1.822318e-10
1020          	3.046235e-10 -5.587956e-08 1.712133e-10
