# Region type : faceZone fz_solid_25
# Faces  :    1660
# Area   :    1.016549e-01
# Time        	sum(phi)
20            	2.916673e-07
40            	-2.427443e-06
60            	-5.549181e-06
80            	-8.400124e-06
100           	-1.116835e-05
120           	-1.365835e-05
140           	-1.629379e-05
160           	-1.830859e-05
180           	-2.007686e-05
200           	-2.163804e-05
220           	-2.320293e-05
240           	-2.492575e-05
260           	-2.694868e-05
280           	-2.928332e-05
300           	-3.198093e-05
320           	-3.500963e-05
340           	-3.824779e-05
360           	-4.181430e-05
380           	-4.605378e-05
400           	-5.064710e-05
420           	-5.491346e-05
440           	-5.812092e-05
460           	-5.946369e-05
480           	-5.946072e-05
500           	-5.892089e-05
520           	-5.844997e-05
540           	-5.818289e-05
560           	-5.813323e-05
580           	-5.830660e-05
600           	-5.865494e-05
620           	-5.916056e-05
640           	-5.981465e-05
660           	-6.058062e-05
680           	-6.146278e-05
700           	-6.242091e-05
720           	-6.345038e-05
740           	-6.454812e-05
760           	-6.567233e-05
780           	-6.682693e-05
800           	-6.801031e-05
820           	-6.925220e-05
840           	-7.056123e-05
860           	-7.194003e-05
880           	-7.337825e-05
900           	-7.473498e-05
920           	-7.597270e-05
940           	-7.703389e-05
960           	-7.792856e-05
980           	-7.867003e-05
1000          	-7.930931e-05
1020          	-7.990768e-05
1040          	-8.050728e-05
