# Region      : cellZone cz_solid_17
# Cells       : 1906
# Volume      : 2.137809e-03
# Time        	volIntegrateU
20            	1.057600e-08 -9.874144e-09 -3.282380e-09
40            	9.068040e-09 -1.604269e-08 -2.420318e-09
60            	7.872018e-09 -2.055407e-08 -1.852442e-09
80            	6.750011e-09 -2.356295e-08 -1.409671e-09
100           	5.700568e-09 -2.523083e-08 -1.101416e-09
120           	4.691222e-09 -2.572449e-08 -8.966979e-10
140           	3.717650e-09 -2.536549e-08 -7.536918e-10
160           	2.756102e-09 -2.431106e-08 -6.942534e-10
180           	2.098353e-09 -2.288945e-08 -6.872769e-10
200           	1.617508e-09 -2.140352e-08 -7.155851e-10
220           	1.289973e-09 -2.006457e-08 -7.778222e-10
240           	1.070286e-09 -1.894024e-08 -8.646112e-10
260           	9.135682e-10 -1.793805e-08 -9.540081e-10
280           	7.941148e-10 -1.688506e-08 -1.033992e-09
300           	7.012413e-10 -1.561059e-08 -1.101930e-09
320           	6.381993e-10 -1.394525e-08 -1.157667e-09
340           	6.129834e-10 -1.170466e-08 -1.186810e-09
360           	6.436789e-10 -8.713420e-09 -1.135925e-09
380           	7.095091e-10 -4.863502e-09 -9.561612e-10
400           	7.233912e-10 -4.675204e-10 -7.072957e-10
420           	6.500868e-10 3.966903e-09 -4.980068e-10
440           	5.473944e-10 8.197793e-09 -4.002730e-10
460           	4.690153e-10 1.217537e-08 -3.864292e-10
480           	4.520350e-10 1.594602e-08 -4.051433e-10
500           	5.062736e-10 1.954547e-08 -4.365939e-10
520           	5.913255e-10 2.293338e-08 -4.784043e-10
540           	6.775190e-10 2.603995e-08 -5.297858e-10
560           	7.548958e-10 2.883338e-08 -5.839166e-10
580           	8.225777e-10 3.132493e-08 -6.316772e-10
600           	8.759163e-10 3.354982e-08 -6.670226e-10
620           	9.130219e-10 3.554869e-08 -6.894717e-10
640           	9.359332e-10 3.735454e-08 -7.014913e-10
660           	9.470928e-10 3.899202e-08 -7.052709e-10
680           	9.489452e-10 4.048131e-08 -7.029693e-10
700           	9.425098e-10 4.184071e-08 -6.971578e-10
720           	9.271666e-10 4.308743e-08 -6.898157e-10
740           	9.029539e-10 4.423859e-08 -6.820351e-10
760           	8.705586e-10 4.531130e-08 -6.739842e-10
780           	8.313909e-10 4.632256e-08 -6.655745e-10
800           	7.872901e-10 4.728839e-08 -6.563631e-10
820           	7.400771e-10 4.822304e-08 -6.463100e-10
840           	6.913691e-10 4.913896e-08 -6.353219e-10
860           	6.425780e-10 5.004729e-08 -6.235251e-10
880           	5.945255e-10 5.095897e-08 -6.106813e-10
900           	5.481734e-10 5.188501e-08 -5.968463e-10
920           	5.042156e-10 5.283763e-08 -5.816376e-10
940           	4.633672e-10 5.383018e-08 -5.642728e-10
960           	4.258295e-10 5.487426e-08 -5.442703e-10
980           	3.926051e-10 5.597638e-08 -5.228326e-10
1000          	3.637666e-10 5.713587e-08 -5.025086e-10
1020          	3.389947e-10 5.834670e-08 -4.858025e-10
