# Region type : faceZone fz_solid_48
# Faces  :    1414
# Area   :    1.016584e-01
# Time        	sum(phi)
20            	-6.428741e-06
40            	-1.045187e-05
60            	-1.270065e-05
80            	-1.525510e-05
100           	-1.852503e-05
120           	-2.232377e-05
140           	-2.528518e-05
160           	-3.130572e-05
180           	-3.864198e-05
200           	-4.676962e-05
220           	-5.636829e-05
240           	-6.714919e-05
260           	-7.564954e-05
280           	-7.890064e-05
300           	-7.902560e-05
320           	-8.264277e-05
340           	-9.351820e-05
360           	-1.098963e-04
380           	-1.246052e-04
400           	-1.346204e-04
420           	-1.402104e-04
440           	-1.432339e-04
460           	-1.450840e-04
480           	-1.464874e-04
500           	-1.478978e-04
520           	-1.494395e-04
540           	-1.511925e-04
560           	-1.529525e-04
580           	-1.550904e-04
600           	-1.574892e-04
620           	-1.601776e-04
640           	-1.632983e-04
660           	-1.669471e-04
680           	-1.714196e-04
700           	-1.768016e-04
720           	-1.831892e-04
740           	-1.903530e-04
760           	-1.974517e-04
780           	-2.035754e-04
800           	-2.093795e-04
820           	-2.154986e-04
840           	-2.214728e-04
860           	-2.272212e-04
880           	-2.325092e-04
900           	-2.375767e-04
920           	-2.423971e-04
940           	-2.469305e-04
960           	-2.511651e-04
980           	-2.552221e-04
1000          	-2.592371e-04
1020          	-2.633581e-04
