# Region      : cellZone cz_solid_55
# Cells       : 2177
# Volume      : 2.142066e-03
# Time        	volIntegrateU
20            	5.874734e-09 -1.797102e-08 2.286538e-09
40            	5.428196e-09 -3.092164e-08 3.171894e-09
60            	4.065627e-09 -4.038858e-08 3.809479e-09
80            	1.665628e-09 -4.447193e-08 3.887865e-09
100           	-1.087135e-09 -4.240935e-08 2.997723e-09
120           	-3.210792e-09 -3.554434e-08 1.344370e-09
140           	-4.086426e-09 -2.631876e-08 -2.695446e-10
160           	-4.737561e-09 -1.716872e-08 -1.772192e-09
180           	-4.380973e-09 -8.935561e-09 -2.299364e-09
200           	-3.852663e-09 -2.249832e-09 -2.414771e-09
220           	-3.309378e-09 2.937697e-09 -2.321520e-09
240           	-2.811080e-09 6.883843e-09 -2.144087e-09
260           	-2.377209e-09 9.891655e-09 -1.945316e-09
280           	-2.006292e-09 1.223201e-08 -1.752766e-09
300           	-1.689681e-09 1.411636e-08 -1.575066e-09
320           	-1.416566e-09 1.570076e-08 -1.413519e-09
340           	-1.177312e-09 1.710124e-08 -1.267827e-09
360           	-9.638218e-10 1.840661e-08 -1.137111e-09
380           	-7.705170e-10 1.968453e-08 -1.020387e-09
400           	-5.911423e-10 2.098927e-08 -9.162035e-10
420           	-4.231184e-10 2.236101e-08 -8.237657e-10
440           	-2.644765e-10 2.382900e-08 -7.429253e-10
460           	-1.147807e-10 2.540877e-08 -6.721742e-10
480           	2.719126e-11 2.710925e-08 -6.091781e-10
500           	1.623765e-10 2.892890e-08 -5.508915e-10
520           	2.901521e-10 3.086065e-08 -4.930896e-10
540           	4.076226e-10 3.288937e-08 -4.293979e-10
560           	5.061058e-10 3.498782e-08 -3.538306e-10
580           	5.754954e-10 3.712293e-08 -2.657006e-10
600           	6.128788e-10 3.925877e-08 -1.725948e-10
620           	6.222923e-10 4.135548e-08 -8.804690e-11
640           	6.115532e-10 4.338125e-08 -2.333551e-11
660           	5.889412e-10 4.532417e-08 1.840110e-11
680           	5.606282e-10 4.719341e-08 4.080720e-11
700           	5.305627e-10 4.900905e-08 4.952764e-11
720           	5.011092e-10 5.079228e-08 5.019616e-11
740           	4.722017e-10 5.255982e-08 4.641458e-11
760           	4.442170e-10 5.432350e-08 4.082362e-11
780           	4.169318e-10 5.609110e-08 3.436561e-11
800           	3.901946e-10 5.786775e-08 2.712999e-11
820           	3.642434e-10 5.965634e-08 1.917445e-11
840           	3.387988e-10 6.145888e-08 1.034589e-11
860           	3.141631e-10 6.327601e-08 1.263413e-12
880           	2.908199e-10 6.510752e-08 -7.204579e-12
900           	2.690108e-10 6.695258e-08 -1.458069e-11
