# Region      : cellZone cz_solid_95
# Cells       : 2002
# Volume      : 2.142712e-03
# Time        	volIntegrate(U)
20            	(1.404863e-08 -7.340760e-09 5.537537e-10)
40            	(1.469231e-08 -1.105383e-08 1.761220e-09)
60            	(1.291773e-08 -1.319941e-08 2.377195e-09)
80            	(6.967778e-09 -1.592074e-08 3.151840e-09)
100           	(-2.187165e-09 -2.032079e-08 2.594705e-09)
120           	(-8.735973e-09 -2.327063e-08 -2.116421e-09)
140           	(-9.795371e-09 -2.540693e-08 -6.065020e-09)
160           	(-8.349914e-09 -2.661581e-08 -6.194526e-09)
180           	(-7.118145e-09 -2.670656e-08 -5.697778e-09)
200           	(-6.257608e-09 -2.582349e-08 -5.066686e-09)
220           	(-5.669937e-09 -2.425846e-08 -4.513167e-09)
240           	(-5.222860e-09 -2.232789e-08 -4.048449e-09)
260           	(-4.869942e-09 -2.021029e-08 -3.658174e-09)
280           	(-4.598587e-09 -1.795805e-08 -3.332105e-09)
300           	(-4.390965e-09 -1.557111e-08 -3.062599e-09)
320           	(-4.227411e-09 -1.304886e-08 -2.841150e-09)
340           	(-4.088989e-09 -1.041188e-08 -2.659195e-09)
360           	(-3.960061e-09 -7.706456e-09 -2.508998e-09)
380           	(-3.830400e-09 -4.995649e-09 -2.380627e-09)
400           	(-3.696583e-09 -2.337131e-09 -2.268031e-09)
420           	(-3.561585e-09 2.314718e-10 -2.166210e-09)
440           	(-3.429164e-09 2.688360e-09 -2.070884e-09)
460           	(-3.300690e-09 5.007351e-09 -1.973649e-09)
480           	(-3.180365e-09 7.157689e-09 -1.865382e-09)
500           	(-3.077423e-09 9.122517e-09 -1.736368e-09)
520           	(-2.998847e-09 1.092316e-08 -1.601502e-09)
540           	(-2.940363e-09 1.257986e-08 -1.473351e-09)
560           	(-2.900281e-09 1.414339e-08 -1.354256e-09)
580           	(-2.876718e-09 1.571693e-08 -1.256284e-09)
600           	(-2.854890e-09 1.736906e-08 -1.208709e-09)
620           	(-2.826792e-09 1.907466e-08 -1.175628e-09)
640           	(-2.782783e-09 2.080690e-08 -1.153921e-09)
660           	(-2.728648e-09 2.253522e-08 -1.134823e-09)
680           	(-2.670888e-09 2.423905e-08 -1.118602e-09)
700           	(-2.612515e-09 2.590656e-08 -1.105236e-09)
720           	(-2.554186e-09 2.752859e-08 -1.093320e-09)
740           	(-2.496611e-09 2.909703e-08 -1.081950e-09)
760           	(-2.439370e-09 3.060680e-08 -1.071477e-09)
780           	(-2.382966e-09 3.205691e-08 -1.061564e-09)
800           	(-2.328732e-09 3.345048e-08 -1.052942e-09)
820           	(-2.278174e-09 3.479301e-08 -1.045905e-09)
840           	(-2.231825e-09 3.608971e-08 -1.040362e-09)
860           	(-2.189102e-09 3.734430e-08 -1.035766e-09)
880           	(-2.149440e-09 3.855978e-08 -1.031696e-09)
900           	(-2.110866e-09 3.973912e-08 -1.027933e-09)
920           	(-2.071250e-09 4.088544e-08 -1.025315e-09)
940           	(-2.028048e-09 4.200074e-08 -1.024870e-09)
960           	(-1.978891e-09 4.308377e-08 -1.028769e-09)
980           	(-1.925559e-09 4.412896e-08 -1.037848e-09)
