# Region      : cellZone cz_solid_96
# Cells       : 1800
# Volume      : 2.141831e-03
# Time        	volIntegrate(U)
20            	(3.108009e-08 -9.655126e-09 -3.794743e-09)
40            	(2.565750e-08 -1.198979e-08 4.359854e-09)
60            	(1.083260e-08 -1.456727e-08 1.051172e-08)
80            	(-7.164642e-09 -1.672512e-08 4.631110e-09)
100           	(-1.374880e-08 -1.792783e-08 -4.985682e-09)
120           	(-1.381955e-08 -1.722685e-08 -7.459773e-09)
140           	(-1.160607e-08 -1.482697e-08 -7.318540e-09)
160           	(-9.589704e-09 -1.180023e-08 -6.503138e-09)
180           	(-8.165145e-09 -8.202591e-09 -5.716798e-09)
200           	(-7.166871e-09 -4.304486e-09 -5.077196e-09)
220           	(-6.451778e-09 -2.824880e-10 -4.573571e-09)
240           	(-5.926810e-09 3.795450e-09 -4.180396e-09)
260           	(-5.518091e-09 7.899953e-09 -3.876294e-09)
280           	(-5.188165e-09 1.201296e-08 -3.635918e-09)
300           	(-4.916220e-09 1.611322e-08 -3.444245e-09)
320           	(-4.683315e-09 2.016137e-08 -3.292697e-09)
340           	(-4.467840e-09 2.409643e-08 -3.175861e-09)
360           	(-4.254067e-09 2.785285e-08 -3.083947e-09)
380           	(-4.036396e-09 3.138095e-08 -3.005251e-09)
400           	(-3.820534e-09 3.465193e-08 -2.927204e-09)
420           	(-3.613772e-09 3.764940e-08 -2.840287e-09)
440           	(-3.428516e-09 4.036608e-08 -2.736707e-09)
460           	(-3.271626e-09 4.280328e-08 -2.612611e-09)
480           	(-3.148997e-09 4.499769e-08 -2.471690e-09)
500           	(-3.061114e-09 4.703098e-08 -2.326648e-09)
520           	(-2.998324e-09 4.898322e-08 -2.190827e-09)
540           	(-2.949790e-09 5.092021e-08 -2.078363e-09)
560           	(-2.906928e-09 5.297456e-08 -1.998799e-09)
580           	(-2.862042e-09 5.518115e-08 -1.936965e-09)
600           	(-2.814401e-09 5.747916e-08 -1.884334e-09)
620           	(-2.755378e-09 5.981102e-08 -1.835512e-09)
640           	(-2.688026e-09 6.212995e-08 -1.788515e-09)
660           	(-2.616795e-09 6.441676e-08 -1.743745e-09)
680           	(-2.543370e-09 6.666100e-08 -1.701049e-09)
700           	(-2.468536e-09 6.885399e-08 -1.659250e-09)
720           	(-2.393560e-09 7.099277e-08 -1.618737e-09)
740           	(-2.319417e-09 7.307647e-08 -1.579528e-09)
760           	(-2.247362e-09 7.510605e-08 -1.542357e-09)
780           	(-2.178324e-09 7.708189e-08 -1.507151e-09)
800           	(-2.112410e-09 7.900233e-08 -1.473566e-09)
820           	(-2.049624e-09 8.086537e-08 -1.441477e-09)
840           	(-1.989494e-09 8.267047e-08 -1.411014e-09)
860           	(-1.931508e-09 8.441849e-08 -1.382267e-09)
880           	(-1.875225e-09 8.611230e-08 -1.355355e-09)
900           	(-1.820532e-09 8.775785e-08 -1.330724e-09)
920           	(-1.766715e-09 8.936277e-08 -1.308345e-09)
940           	(-1.712779e-09 9.093516e-08 -1.287109e-09)
960           	(-1.657834e-09 9.248672e-08 -1.265654e-09)
980           	(-1.601589e-09 9.403418e-08 -1.243167e-09)
1000          	(-1.544012e-09 9.559352e-08 -1.219939e-09)
1020          	(-1.486100e-09 9.717239e-08 -1.196031e-09)
