# Region      : cellZone cz_solid_12
# Cells       : 2149
# Volume      : 2.144549e-03
# Time        	volIntegrateU
20            	3.752061e-09 -8.502268e-09 1.073297e-08
40            	3.645762e-09 -1.588530e-08 1.060796e-08
60            	3.578780e-09 -2.325789e-08 1.075782e-08
80            	3.484578e-09 -3.057229e-08 1.092908e-08
100           	3.328722e-09 -3.774409e-08 1.110738e-08
120           	3.057176e-09 -4.464738e-08 1.120657e-08
140           	2.462240e-09 -5.074010e-08 1.086115e-08
160           	1.699745e-09 -5.603228e-08 1.050002e-08
180           	8.823627e-10 -6.036313e-08 9.754185e-09
200           	-1.234927e-11 -6.345730e-08 8.605096e-09
220           	-8.478147e-10 -6.508248e-08 7.083674e-09
240           	-1.463960e-09 -6.519716e-08 5.327553e-09
260           	-1.766521e-09 -6.411572e-08 3.591591e-09
280           	-1.811379e-09 -6.239947e-08 2.134836e-09
300           	-1.714438e-09 -6.054634e-08 1.048848e-09
320           	-1.544894e-09 -5.887621e-08 2.991246e-10
340           	-1.332855e-09 -5.754463e-08 -1.733122e-10
360           	-1.093898e-09 -5.655901e-08 -4.344578e-10
380           	-8.511431e-10 -5.582571e-08 -5.488570e-10
400           	-6.223894e-10 -5.520837e-08 -5.613463e-10
420           	-4.210061e-10 -5.456663e-08 -5.093749e-10
440           	-2.476602e-10 -5.379497e-08 -4.062728e-10
460           	-9.664869e-11 -5.284097e-08 -2.675340e-10
480           	4.525170e-11 -5.170289e-08 -9.758712e-11
500           	1.858871e-10 -5.039181e-08 9.741477e-11
520           	3.236148e-10 -4.896131e-08 3.077155e-10
540           	4.592399e-10 -4.747613e-08 5.373915e-10
560           	5.929796e-10 -4.599736e-08 7.856593e-10
580           	7.284368e-10 -4.457712e-08 1.046448e-09
600           	8.700962e-10 -4.327833e-08 1.310772e-09
620           	1.022862e-09 -4.215695e-08 1.565573e-09
640           	1.187041e-09 -4.128734e-08 1.800623e-09
660           	1.320724e-09 -4.068076e-08 2.016522e-09
680           	1.362817e-09 -4.028337e-08 2.225953e-09
700           	1.299411e-09 -4.009792e-08 2.424183e-09
720           	1.155644e-09 -4.011570e-08 2.584202e-09
740           	9.798698e-10 -4.029007e-08 2.678999e-09
760           	8.308757e-10 -4.057930e-08 2.698013e-09
780           	7.369445e-10 -4.098429e-08 2.650473e-09
800           	7.029806e-10 -4.154231e-08 2.555824e-09
820           	7.094653e-10 -4.228806e-08 2.439028e-09
840           	7.323665e-10 -4.324240e-08 2.318490e-09
860           	7.554332e-10 -4.439338e-08 2.203410e-09
880           	7.715715e-10 -4.570954e-08 2.095947e-09
900           	7.783765e-10 -4.714885e-08 2.000308e-09
920           	7.773312e-10 -4.866973e-08 1.915827e-09
940           	7.723981e-10 -5.023475e-08 1.843100e-09
960           	7.664717e-10 -5.181637e-08 1.780569e-09
980           	7.598477e-10 -5.340060e-08 1.726286e-09
1000          	7.533928e-10 -5.498238e-08 1.678801e-09
1020          	7.493344e-10 -5.656696e-08 1.639714e-09
