# Region      : cellZone cz_solid_99
# Cells       : 1937
# Volume      : 2.144453e-03
# Time        	volIntegrate(U)
20            	(-2.119687e-09 -3.341686e-09 1.939618e-09)
40            	(-3.519727e-09 -2.976394e-09 2.563128e-09)
60            	(-3.697219e-09 -8.319519e-10 2.399080e-09)
80            	(-3.262195e-09 1.947491e-09 1.876405e-09)
100           	(-2.709791e-09 4.497452e-09 1.280476e-09)
120           	(-2.322850e-09 6.533219e-09 8.882280e-10)
140           	(-2.067907e-09 8.177497e-09 7.157999e-10)
160           	(-1.851019e-09 9.411881e-09 4.842119e-10)
180           	(-1.707807e-09 1.041935e-08 3.712174e-10)
200           	(-1.592649e-09 1.126533e-08 2.888863e-10)
220           	(-1.487961e-09 1.195783e-08 2.121881e-10)
240           	(-1.386385e-09 1.246121e-08 1.264639e-10)
260           	(-1.289889e-09 1.274476e-08 3.273629e-11)
280           	(-1.203003e-09 1.286141e-08 -5.194790e-11)
300           	(-1.121585e-09 1.291114e-08 -1.130917e-10)
320           	(-1.038446e-09 1.295486e-08 -1.521959e-10)
340           	(-9.491740e-10 1.301151e-08 -1.792942e-10)
360           	(-8.539736e-10 1.311155e-08 -1.947897e-10)
380           	(-7.624872e-10 1.332143e-08 -1.780366e-10)
400           	(-6.894137e-10 1.371121e-08 -1.154356e-10)
420           	(-6.462435e-10 1.432066e-08 -1.454223e-11)
440           	(-6.381573e-10 1.513561e-08 1.050099e-10)
460           	(-6.613104e-10 1.608238e-08 2.246284e-10)
480           	(-6.989548e-10 1.704467e-08 3.279514e-10)
500           	(-7.293669e-10 1.789694e-08 4.071502e-10)
520           	(-7.465321e-10 1.856493e-08 4.711305e-10)
540           	(-7.579356e-10 1.906016e-08 5.263945e-10)
560           	(-7.671153e-10 1.943250e-08 5.677886e-10)
580           	(-7.745920e-10 1.973293e-08 5.927454e-10)
600           	(-7.774205e-10 2.000132e-08 6.037746e-10)
620           	(-7.759049e-10 2.026335e-08 6.058948e-10)
640           	(-7.721963e-10 2.053109e-08 6.027659e-10)
660           	(-7.674582e-10 2.080718e-08 5.959645e-10)
680           	(-7.619924e-10 2.108945e-08 5.860824e-10)
700           	(-7.556647e-10 2.137425e-08 5.737963e-10)
720           	(-7.484172e-10 2.165881e-08 5.598285e-10)
740           	(-7.400048e-10 2.194168e-08 5.446657e-10)
760           	(-7.308127e-10 2.222284e-08 5.290960e-10)
780           	(-7.212276e-10 2.250315e-08 5.135594e-10)
800           	(-7.112817e-10 2.278365e-08 4.984269e-10)
820           	(-7.011868e-10 2.306474e-08 4.838598e-10)
840           	(-6.908479e-10 2.334611e-08 4.696541e-10)
860           	(-6.795116e-10 2.362778e-08 4.558850e-10)
880           	(-6.670959e-10 2.391061e-08 4.430614e-10)
900           	(-6.549060e-10 2.419564e-08 4.314927e-10)
920           	(-6.436016e-10 2.448323e-08 4.210115e-10)
940           	(-6.325777e-10 2.477248e-08 4.115412e-10)
960           	(-6.216711e-10 2.506189e-08 4.032040e-10)
980           	(-6.114088e-10 2.535010e-08 3.959235e-10)
1000          	(-6.019240e-10 2.563585e-08 3.894322e-10)
1020          	(-5.932129e-10 2.591756e-08 3.835843e-10)
