# Region      : cellZone cz_solid_6
# Cells       : 2174
# Volume      : 2.144887e-03
# Time        	volIntegrateU
20            	-2.879266e-09 -1.262430e-09 2.185495e-10
40            	-2.898296e-09 -2.406122e-09 3.896067e-10
60            	-3.104148e-09 -3.742525e-09 5.112552e-10
80            	-3.342383e-09 -5.359830e-09 6.194224e-10
100           	-3.584735e-09 -7.326800e-09 7.196869e-10
120           	-3.823537e-09 -9.686909e-09 8.126493e-10
140           	-3.953579e-09 -1.247973e-08 8.657464e-10
160           	-4.383733e-09 -1.580687e-08 9.656942e-10
180           	-4.601525e-09 -1.960313e-08 1.036615e-09
200           	-4.802140e-09 -2.383838e-08 1.098793e-09
220           	-4.985016e-09 -2.846910e-08 1.156085e-09
240           	-5.143624e-09 -3.344547e-08 1.211329e-09
260           	-5.274789e-09 -3.871288e-08 1.266198e-09
280           	-5.379092e-09 -4.421638e-08 1.322364e-09
300           	-5.457721e-09 -4.990174e-08 1.380553e-09
320           	-5.508700e-09 -5.571092e-08 1.440551e-09
340           	-5.520686e-09 -6.157702e-08 1.502337e-09
360           	-5.476852e-09 -6.741715e-08 1.566354e-09
380           	-5.366135e-09 -7.313262e-08 1.625834e-09
400           	-5.194929e-09 -7.863764e-08 1.664035e-09
420           	-4.976327e-09 -8.390015e-08 1.677004e-09
440           	-4.718974e-09 -8.891300e-08 1.680414e-09
460           	-4.438632e-09 -9.363948e-08 1.688526e-09
480           	-4.163514e-09 -9.803392e-08 1.702181e-09
500           	-3.925109e-09 -1.020953e-07 1.714057e-09
520           	-3.740042e-09 -1.058786e-07 1.717368e-09
540           	-3.608470e-09 -1.094636e-07 1.711317e-09
560           	-3.519161e-09 -1.129221e-07 1.698804e-09
580           	-3.457922e-09 -1.163014e-07 1.682946e-09
600           	-3.413065e-09 -1.196248e-07 1.665768e-09
620           	-3.376389e-09 -1.229008e-07 1.648839e-09
640           	-3.343057e-09 -1.261309e-07 1.632709e-09
660           	-3.309871e-09 -1.293144e-07 1.617308e-09
680           	-3.274829e-09 -1.324510e-07 1.601924e-09
700           	-3.236159e-09 -1.355417e-07 1.585472e-09
720           	-3.192516e-09 -1.385870e-07 1.567113e-09
740           	-3.142164e-09 -1.415854e-07 1.546222e-09
760           	-3.083486e-09 -1.445329e-07 1.522520e-09
780           	-3.015271e-09 -1.474227e-07 1.496390e-09
800           	-2.936761e-09 -1.502452e-07 1.468987e-09
820           	-2.848420e-09 -1.529876e-07 1.442794e-09
840           	-2.752021e-09 -1.556362e-07 1.420656e-09
