# Region      : cellZone cz_solid_8
# Cells       : 2430
# Volume      : 2.145086e-03
# Time        	volIntegrate(U)
20            	(-4.108291e-09 -5.154533e-09 3.184565e-09)
40            	(-4.566612e-09 -9.397039e-09 3.705280e-09)
60            	(-4.717558e-09 -1.360253e-08 3.908673e-09)
80            	(-4.866677e-09 -1.796365e-08 4.108660e-09)
100           	(-5.022471e-09 -2.258750e-08 4.302164e-09)
120           	(-5.184512e-09 -2.752690e-08 4.483876e-09)
140           	(-5.320680e-09 -3.278378e-08 4.567276e-09)
160           	(-5.658697e-09 -3.851990e-08 4.848761e-09)
180           	(-5.902513e-09 -4.467640e-08 5.002894e-09)
200           	(-6.142993e-09 -5.119348e-08 5.123924e-09)
220           	(-6.372695e-09 -5.800220e-08 5.206483e-09)
240           	(-6.576569e-09 -6.503339e-08 5.242413e-09)
260           	(-6.749054e-09 -7.221748e-08 5.231609e-09)
280           	(-6.880251e-09 -7.948864e-08 5.171234e-09)
300           	(-6.964687e-09 -8.679196e-08 5.067601e-09)
320           	(-6.982237e-09 -9.407152e-08 4.913988e-09)
340           	(-6.913106e-09 -1.012541e-07 4.704478e-09)
360           	(-6.747208e-09 -1.082720e-07 4.441522e-09)
380           	(-6.488662e-09 -1.151326e-07 4.156059e-09)
400           	(-6.160366e-09 -1.218793e-07 3.888077e-09)
420           	(-5.802101e-09 -1.284763e-07 3.653465e-09)
440           	(-5.454961e-09 -1.348156e-07 3.448093e-09)
460           	(-5.143057e-09 -1.408162e-07 3.263205e-09)
480           	(-4.877322e-09 -1.464774e-07 3.099799e-09)
500           	(-4.657766e-09 -1.518582e-07 2.960489e-09)
520           	(-4.478549e-09 -1.570378e-07 2.845339e-09)
540           	(-4.335929e-09 -1.620828e-07 2.754431e-09)
560           	(-4.222350e-09 -1.670359e-07 2.681101e-09)
580           	(-4.131705e-09 -1.719179e-07 2.618570e-09)
600           	(-4.053479e-09 -1.767330e-07 2.556785e-09)
620           	(-3.976963e-09 -1.814755e-07 2.486745e-09)
640           	(-3.890923e-09 -1.861414e-07 2.401572e-09)
660           	(-3.788942e-09 -1.907277e-07 2.301538e-09)
680           	(-3.667321e-09 -1.952366e-07 2.189807e-09)
700           	(-3.524583e-09 -1.996734e-07 2.074736e-09)
720           	(-3.360410e-09 -2.040452e-07 1.966855e-09)
740           	(-3.178100e-09 -2.083547e-07 1.880810e-09)
760           	(-2.984836e-09 -2.125877e-07 1.830860e-09)
780           	(-2.793228e-09 -2.167019e-07 1.826337e-09)
800           	(-2.625750e-09 -2.206280e-07 1.870576e-09)
820           	(-2.509542e-09 -2.242814e-07 1.949355e-09)
840           	(-2.459504e-09 -2.275916e-07 2.028707e-09)
860           	(-2.454619e-09 -2.305423e-07 2.071576e-09)
880           	(-2.448338e-09 -2.331798e-07 2.080520e-09)
900           	(-2.419376e-09 -2.355774e-07 2.082076e-09)
920           	(-2.383218e-09 -2.377440e-07 2.057725e-09)
940           	(-2.313712e-09 -2.395928e-07 2.014110e-09)
960           	(-2.199781e-09 -2.410430e-07 1.944688e-09)
980           	(-2.066287e-09 -2.421557e-07 1.874674e-09)
1000          	(-1.902531e-09 -2.431164e-07 1.865294e-09)
1020          	(-1.738411e-09 -2.439642e-07 1.909282e-09)
1040          	(-1.599803e-09 -2.446716e-07 1.972402e-09)
1060          	(-1.494205e-09 -2.452105e-07 2.031542e-09)
1080          	(-1.419302e-09 -2.455700e-07 2.075998e-09)
1100          	(-1.365922e-09 -2.457536e-07 2.106363e-09)
1120          	(-1.324163e-09 -2.457718e-07 2.127069e-09)
1140          	(-1.288828e-09 -2.456364e-07 2.142608e-09)
1160          	(-1.257681e-09 -2.453566e-07 2.156132e-09)
1180          	(-1.229794e-09 -2.449416e-07 2.168831e-09)
1200          	(-1.204448e-09 -2.444006e-07 2.181793e-09)
1220          	(-1.180757e-09 -2.437441e-07 2.194685e-09)
1240          	(-1.154360e-09 -2.429781e-07 2.209624e-09)
1260          	(-1.135723e-09 -2.421246e-07 2.223827e-09)
1280          	(-1.106237e-09 -2.411988e-07 2.230661e-09)
1300          	(-1.076177e-09 -2.402041e-07 2.263110e-09)
1320          	(-1.046228e-09 -2.391375e-07 2.301955e-09)
1340          	(-6.813543e-10 -2.377681e-07 2.089995e-09)
1360          	(-1.309760e-08 -2.250864e-07 1.137765e-08)
1380          	(-6.249149e-08 -2.384085e-07 5.770177e-08)
1400          	(6.046986e-08 -1.064456e-06 8.819608e-08)
1420          	(6.755418e-07 -4.470409e-06 -7.234302e-08)
1440          	(2.624468e-06 -1.486846e-05 4.937183e-07)
1460          	(1.289044e-05 -6.557558e-05 3.438171e-06)
1480          	(5.847083e-05 -3.241514e-04 1.687617e-05)
1500          	(2.614752e-04 -1.538744e-03 1.321964e-04)
