# Region type : faceZone fz_solid_86
# Faces  :    1686
# Area   :    1.016833e-01
# Time        	sum(phi)
20            	-1.937220e-05
40            	-2.643014e-05
60            	-4.006680e-05
80            	-5.536356e-05
100           	-7.198863e-05
120           	-9.255098e-05
140           	-1.381300e-04
160           	-1.882744e-04
180           	-2.553122e-04
200           	-3.407882e-04
220           	-4.453705e-04
240           	-5.719003e-04
260           	-7.147965e-04
280           	-8.452949e-04
300           	-9.389794e-04
320           	-9.813388e-04
340           	-9.863491e-04
360           	-9.654957e-04
380           	-9.470495e-04
400           	-9.452352e-04
420           	-9.549534e-04
440           	-9.709587e-04
460           	-9.884918e-04
480           	-1.004404e-03
500           	-1.016777e-03
520           	-1.026029e-03
540           	-1.031577e-03
560           	-1.035128e-03
580           	-1.037006e-03
600           	-1.039601e-03
620           	-1.042354e-03
640           	-1.044780e-03
660           	-1.046307e-03
680           	-1.047336e-03
700           	-1.047199e-03
720           	-1.047350e-03
740           	-1.049540e-03
760           	-1.051272e-03
780           	-1.051798e-03
800           	-1.052749e-03
820           	-1.054273e-03
840           	-1.055942e-03
860           	-1.057515e-03
880           	-1.059084e-03
900           	-1.060375e-03
920           	-1.061353e-03
940           	-1.062057e-03
960           	-1.062671e-03
980           	-1.063303e-03
