# Region      : cellZone cz_solid_35
# Cells       : 2080
# Volume      : 2.143300e-03
# Time        	volIntegrateU
20            	6.347501e-09 -1.404065e-08 2.263123e-09
40            	5.888082e-09 -2.363492e-08 2.474104e-09
60            	5.285941e-09 -3.102381e-08 2.629545e-09
80            	4.407120e-09 -3.564150e-08 2.643721e-09
100           	3.271322e-09 -3.728083e-08 2.436302e-09
120           	2.037938e-09 -3.615903e-08 1.967971e-09
140           	7.611602e-10 -3.290074e-08 1.218168e-09
160           	-1.172001e-10 -2.861465e-08 5.092971e-10
180           	-5.850227e-10 -2.427156e-08 -1.090785e-12
200           	-8.239907e-10 -2.041674e-08 -3.634149e-10
220           	-9.119564e-10 -1.726728e-08 -5.997197e-10
240           	-9.036958e-10 -1.483816e-08 -7.410027e-10
260           	-8.393738e-10 -1.303975e-08 -8.169887e-10
280           	-7.454750e-10 -1.175210e-08 -8.499091e-10
300           	-6.379953e-10 -1.085374e-08 -8.535088e-10
320           	-5.239677e-10 -1.023803e-08 -8.363178e-10
340           	-4.031608e-10 -9.809253e-09 -8.044862e-10
360           	-2.786916e-10 -9.485075e-09 -7.634987e-10
380           	-1.449272e-10 -9.195090e-09 -7.152999e-10
400           	-5.529226e-12 -8.869745e-09 -6.636550e-10
420           	1.366912e-10 -8.450663e-09 -6.102228e-10
440           	2.821167e-10 -7.888375e-09 -5.555542e-10
460           	4.302758e-10 -7.146047e-09 -4.973106e-10
480           	5.757450e-10 -6.206725e-09 -4.310253e-10
500           	7.051948e-10 -5.094062e-09 -3.477560e-10
520           	7.965028e-10 -3.883923e-09 -2.400446e-10
540           	8.391460e-10 -2.681028e-09 -1.226990e-10
560           	8.453823e-10 -1.594440e-09 -3.043016e-11
580           	8.356519e-10 -7.086094e-10 1.873727e-11
600           	8.262626e-10 -5.696732e-11 3.549667e-11
620           	8.225669e-10 3.689715e-10 3.823396e-11
640           	8.232374e-10 5.981333e-10 3.895127e-11
660           	8.249548e-10 6.643860e-10 4.148735e-11
680           	8.258292e-10 6.001028e-10 4.545325e-11
700           	8.247154e-10 4.348462e-10 4.946670e-11
720           	8.214378e-10 1.948698e-10 5.304082e-11
740           	8.158101e-10 -9.662492e-11 5.597279e-11
760           	8.071918e-10 -4.186942e-10 5.820081e-11
780           	7.956122e-10 -7.525515e-10 5.959998e-11
800           	7.809997e-10 -1.081681e-09 6.005662e-11
820           	7.633713e-10 -1.391858e-09 5.935153e-11
840           	7.431206e-10 -1.671482e-09 5.749589e-11
860           	7.201241e-10 -1.911373e-09 5.428813e-11
880           	6.946182e-10 -2.104599e-09 4.962534e-11
900           	6.670959e-10 -2.246136e-09 4.368569e-11
920           	6.375671e-10 -2.332770e-09 3.658717e-11
940           	6.064406e-10 -2.363184e-09 2.842109e-11
960           	5.740498e-10 -2.337628e-09 1.911261e-11
980           	5.405121e-10 -2.256971e-09 8.533216e-12
1000          	5.057415e-10 -2.121872e-09 -3.236877e-12
1020          	4.702527e-10 -1.933401e-09 -1.562823e-11
