# Region      : cellZone cz_solid_62
# Cells       : 2058
# Volume      : 2.141600e-03
# Time        	volIntegrate(U)
20            	(-2.123760e-11 -4.365153e-09 1.026407e-10)
40            	(-3.871336e-10 -5.824979e-09 5.182128e-10)
60            	(-5.871903e-10 -6.290015e-09 5.186906e-10)
80            	(-7.335888e-10 -6.182463e-09 3.411658e-10)
100           	(-8.481849e-10 -5.929989e-09 1.332029e-10)
120           	(-9.384421e-10 -5.778500e-09 -4.296953e-11)
140           	(-1.035515e-09 -5.923216e-09 -2.546668e-10)
160           	(-1.161364e-09 -6.369680e-09 -4.012977e-10)
180           	(-1.254125e-09 -7.108247e-09 -5.252083e-10)
200           	(-1.331125e-09 -8.112500e-09 -6.401342e-10)
220           	(-1.386522e-09 -9.313197e-09 -7.417084e-10)
240           	(-1.415810e-09 -1.061228e-08 -8.133981e-10)
260           	(-1.411988e-09 -1.189798e-08 -8.394896e-10)
280           	(-1.365265e-09 -1.306082e-08 -8.201214e-10)
300           	(-1.275597e-09 -1.400053e-08 -7.508797e-10)
320           	(-1.169882e-09 -1.466162e-08 -6.170589e-10)
340           	(-1.073700e-09 -1.506337e-08 -4.267692e-10)
360           	(-9.987190e-10 -1.526856e-08 -1.987104e-10)
380           	(-9.481801e-10 -1.535809e-08 6.141221e-11)
400           	(-9.162624e-10 -1.542852e-08 3.414522e-10)
420           	(-8.969490e-10 -1.558077e-08 6.138445e-10)
440           	(-8.840531e-10 -1.589031e-08 8.468766e-10)
460           	(-8.719389e-10 -1.638359e-08 1.018339e-09)
480           	(-8.627257e-10 -1.703381e-08 1.123681e-09)
500           	(-8.600049e-10 -1.778187e-08 1.177748e-09)
520           	(-8.650577e-10 -1.857014e-08 1.200636e-09)
540           	(-8.764923e-10 -1.936193e-08 1.207960e-09)
560           	(-8.919218e-10 -2.014201e-08 1.208688e-09)
580           	(-9.095643e-10 -2.090668e-08 1.206865e-09)
600           	(-9.288184e-10 -2.165682e-08 1.204008e-09)
620           	(-9.488406e-10 -2.239241e-08 1.202604e-09)
640           	(-9.682142e-10 -2.311406e-08 1.203154e-09)
660           	(-9.861177e-10 -2.382342e-08 1.204723e-09)
680           	(-1.002087e-09 -2.452057e-08 1.207050e-09)
700           	(-1.016034e-09 -2.520449e-08 1.210439e-09)
720           	(-1.028116e-09 -2.587408e-08 1.215070e-09)
740           	(-1.038323e-09 -2.652921e-08 1.220659e-09)
760           	(-1.046762e-09 -2.717044e-08 1.226572e-09)
780           	(-1.053773e-09 -2.779882e-08 1.232243e-09)
800           	(-1.059701e-09 -2.841504e-08 1.237539e-09)
820           	(-1.064606e-09 -2.901960e-08 1.242497e-09)
840           	(-1.068460e-09 -2.961256e-08 1.246982e-09)
860           	(-1.071563e-09 -3.019379e-08 1.250857e-09)
880           	(-1.074043e-09 -3.076332e-08 1.253928e-09)
900           	(-1.075942e-09 -3.132132e-08 1.256417e-09)
920           	(-1.077305e-09 -3.186799e-08 1.258855e-09)
940           	(-1.078278e-09 -3.240404e-08 1.261618e-09)
960           	(-1.078962e-09 -3.293067e-08 1.264665e-09)
980           	(-1.079531e-09 -3.344912e-08 1.267800e-09)
1000          	(-1.080185e-09 -3.396043e-08 1.270921e-09)
1020          	(-1.081011e-09 -3.446565e-08 1.273959e-09)
