# Region      : cellZone cz_solid_38
# Cells       : 1978
# Volume      : 2.145077e-03
# Time        	volIntegrate(U)
20            	(4.104431e-09 -1.208265e-08 -2.189767e-09)
40            	(3.251690e-09 -1.806188e-08 -1.597131e-09)
60            	(2.544956e-09 -2.152479e-08 -1.239474e-09)
80            	(1.968419e-09 -2.305515e-08 -1.037984e-09)
100           	(1.503043e-09 -2.320651e-08 -9.237641e-10)
120           	(1.119781e-09 -2.247420e-08 -8.563859e-10)
140           	(8.187103e-10 -2.125314e-08 -7.959986e-10)
160           	(5.465938e-10 -1.993202e-08 -7.979676e-10)
180           	(4.216751e-10 -1.873341e-08 -8.128478e-10)
200           	(3.563781e-10 -1.770949e-08 -8.379263e-10)
220           	(3.301586e-10 -1.687362e-08 -8.648565e-10)
240           	(3.330125e-10 -1.619956e-08 -8.922725e-10)
260           	(3.530542e-10 -1.564086e-08 -9.183153e-10)
280           	(3.759012e-10 -1.515043e-08 -9.379109e-10)
300           	(4.019322e-10 -1.469244e-08 -9.546632e-10)
320           	(4.326861e-10 -1.424456e-08 -9.703997e-10)
340           	(4.711465e-10 -1.379831e-08 -9.840133e-10)
360           	(5.253275e-10 -1.336087e-08 -9.906380e-10)
380           	(5.939970e-10 -1.295928e-08 -9.819826e-10)
400           	(6.594118e-10 -1.265216e-08 -9.594433e-10)
420           	(7.000754e-10 -1.250955e-08 -9.362404e-10)
440           	(7.099967e-10 -1.258125e-08 -9.242326e-10)
460           	(6.987274e-10 -1.287604e-08 -9.224081e-10)
480           	(6.762001e-10 -1.337046e-08 -9.225251e-10)
500           	(6.475468e-10 -1.402728e-08 -9.169221e-10)
520           	(6.137221e-10 -1.481292e-08 -9.015882e-10)
540           	(5.737561e-10 -1.569865e-08 -8.756647e-10)
560           	(5.274342e-10 -1.666711e-08 -8.399217e-10)
580           	(4.779016e-10 -1.770656e-08 -7.971153e-10)
600           	(4.286567e-10 -1.880900e-08 -7.501541e-10)
620           	(3.824659e-10 -1.996457e-08 -7.012261e-10)
640           	(3.409672e-10 -2.115964e-08 -6.526714e-10)
660           	(3.044529e-10 -2.237763e-08 -6.062594e-10)
680           	(2.726052e-10 -2.360096e-08 -5.631720e-10)
700           	(2.445594e-10 -2.481314e-08 -5.236239e-10)
720           	(2.194545e-10 -2.600061e-08 -4.873907e-10)
740           	(1.963071e-10 -2.715233e-08 -4.536358e-10)
760           	(1.742972e-10 -2.825975e-08 -4.213538e-10)
780           	(1.527352e-10 -2.931689e-08 -3.896794e-10)
800           	(1.310219e-10 -3.031871e-08 -3.579846e-10)
820           	(1.087630e-10 -3.126148e-08 -3.259718e-10)
840           	(8.562122e-11 -3.214258e-08 -2.936836e-10)
860           	(6.140586e-11 -3.296056e-08 -2.613954e-10)
880           	(3.599318e-11 -3.371498e-08 -2.295938e-10)
900           	(9.350500e-12 -3.440664e-08 -1.987206e-10)
920           	(-1.821730e-11 -3.503721e-08 -1.691294e-10)
940           	(-4.645530e-11 -3.560893e-08 -1.409872e-10)
960           	(-7.466991e-11 -3.612551e-08 -1.142545e-10)
980           	(-1.023265e-10 -3.659119e-08 -8.894363e-11)
1000          	(-1.290827e-10 -3.701076e-08 -6.485530e-11)
