# Region      : cellZone cz_solid_66
# Cells       : 1988
# Volume      : 2.143326e-03
# Time        	volIntegrateU
20            	-4.244593e-10 -3.060929e-09 2.285774e-10
40            	-7.981035e-10 -4.902895e-09 3.871708e-10
60            	-1.206215e-09 -6.439652e-09 4.788842e-10
80            	-1.617630e-09 -7.828863e-09 5.657654e-10
100           	-2.012413e-09 -9.219184e-09 6.576938e-10
120           	-2.382637e-09 -1.073796e-08 7.551858e-10
140           	-2.969047e-09 -1.255580e-08 9.317680e-10
160           	-3.204421e-09 -1.462680e-08 9.757221e-10
180           	-3.367949e-09 -1.692339e-08 1.056221e-09
200           	-3.427151e-09 -1.937475e-08 1.133861e-09
220           	-3.354093e-09 -2.189019e-08 1.219796e-09
240           	-3.134273e-09 -2.437405e-08 1.317884e-09
260           	-2.772441e-09 -2.674817e-08 1.421295e-09
280           	-2.288836e-09 -2.897367e-08 1.519882e-09
300           	-1.705362e-09 -3.104731e-08 1.629241e-09
320           	-1.061899e-09 -3.302291e-08 1.786884e-09
340           	-4.334690e-10 -3.502773e-08 1.987619e-09
360           	1.074915e-10 -3.720694e-08 2.191494e-09
380           	5.151870e-10 -3.965873e-08 2.352304e-09
400           	7.776571e-10 -4.237807e-08 2.450371e-09
420           	9.184578e-10 -4.527485e-08 2.497385e-09
440           	9.827786e-10 -4.822918e-08 2.517424e-09
460           	1.014131e-09 -5.114355e-08 2.530939e-09
480           	1.041061e-09 -5.396016e-08 2.549651e-09
500           	1.076018e-09 -5.665689e-08 2.576937e-09
520           	1.120212e-09 -5.923667e-08 2.610941e-09
540           	1.170033e-09 -6.171431e-08 2.647998e-09
560           	1.221514e-09 -6.410760e-08 2.684858e-09
580           	1.272279e-09 -6.643284e-08 2.719318e-09
600           	1.321509e-09 -6.870300e-08 2.750327e-09
620           	1.369518e-09 -7.092818e-08 2.777641e-09
640           	1.416634e-09 -7.311629e-08 2.801614e-09
660           	1.463138e-09 -7.527398e-08 2.822785e-09
680           	1.509035e-09 -7.740754e-08 2.841631e-09
700           	1.553708e-09 -7.952302e-08 2.858611e-09
720           	1.596201e-09 -8.162478e-08 2.874331e-09
740           	1.635585e-09 -8.371493e-08 2.889275e-09
760           	1.670951e-09 -8.579501e-08 2.903018e-09
780           	1.701309e-09 -8.786687e-08 2.915057e-09
800           	1.726835e-09 -8.993167e-08 2.924942e-09
820           	1.749318e-09 -9.199071e-08 2.932572e-09
840           	1.771017e-09 -9.404704e-08 2.938463e-09
860           	1.793278e-09 -9.610449e-08 2.943234e-09
880           	1.816354e-09 -9.816579e-08 2.947488e-09
900           	1.839833e-09 -1.002319e-07 2.951658e-09
920           	1.862949e-09 -1.023026e-07 2.955929e-09
940           	1.884984e-09 -1.043768e-07 2.960274e-09
960           	1.905429e-09 -1.064529e-07 2.964529e-09
980           	1.924140e-09 -1.085295e-07 2.968520e-09
1000          	1.941227e-09 -1.106055e-07 2.972166e-09
1020          	1.956913e-09 -1.126803e-07 2.975463e-09
1040          	1.971394e-09 -1.147539e-07 2.978482e-09
