# Region      : cellZone cz_solid_42
# Cells       : 2025
# Volume      : 2.145415e-03
# Time        	volIntegrate(U)
20            	(-4.108729e-10 -7.074840e-09 -1.211919e-09)
40            	(-5.751047e-10 -1.064412e-08 -1.255617e-09)
60            	(-7.490117e-10 -1.305641e-08 -1.172857e-09)
80            	(-8.951793e-10 -1.446035e-08 -1.223682e-09)
100           	(-1.019467e-09 -1.533968e-08 -1.314836e-09)
120           	(-1.126681e-09 -1.597952e-08 -1.412993e-09)
140           	(-1.199833e-09 -1.660055e-08 -1.484883e-09)
160           	(-1.371484e-09 -1.737792e-08 -1.655054e-09)
180           	(-1.472648e-09 -1.832213e-08 -1.752163e-09)
200           	(-1.561096e-09 -1.948243e-08 -1.836259e-09)
220           	(-1.635464e-09 -2.085411e-08 -1.910330e-09)
240           	(-1.690915e-09 -2.239899e-08 -1.970289e-09)
260           	(-1.721805e-09 -2.406414e-08 -2.006994e-09)
280           	(-1.722605e-09 -2.577775e-08 -2.006025e-09)
300           	(-1.687956e-09 -2.746535e-08 -1.961856e-09)
320           	(-1.618686e-09 -2.904464e-08 -1.868017e-09)
340           	(-1.515130e-09 -3.043109e-08 -1.723060e-09)
360           	(-1.386256e-09 -3.155642e-08 -1.526625e-09)
380           	(-1.246865e-09 -3.239259e-08 -1.281763e-09)
400           	(-1.111711e-09 -3.296372e-08 -9.960286e-10)
420           	(-9.908264e-10 -3.333342e-08 -6.739980e-10)
440           	(-8.875304e-10 -3.358962e-08 -3.218702e-10)
460           	(-8.020089e-10 -3.383309e-08 4.954976e-11)
480           	(-7.329945e-10 -3.416932e-08 4.237892e-10)
500           	(-6.784353e-10 -3.468901e-08 7.783919e-10)
520           	(-6.349264e-10 -3.544610e-08 1.090686e-09)
540           	(-5.998069e-10 -3.644327e-08 1.342125e-09)
560           	(-5.725708e-10 -3.763974e-08 1.525479e-09)
580           	(-5.529515e-10 -3.897187e-08 1.645395e-09)
600           	(-5.409964e-10 -4.037367e-08 1.713694e-09)
620           	(-5.365236e-10 -4.179338e-08 1.745253e-09)
640           	(-5.384416e-10 -4.319864e-08 1.753853e-09)
660           	(-5.449011e-10 -4.456833e-08 1.750547e-09)
680           	(-5.537764e-10 -4.589151e-08 1.742460e-09)
700           	(-5.635111e-10 -4.716346e-08 1.732995e-09)
720           	(-5.730049e-10 -4.838367e-08 1.724636e-09)
740           	(-5.813391e-10 -4.955460e-08 1.718795e-09)
760           	(-5.884267e-10 -5.068000e-08 1.716490e-09)
780           	(-5.944176e-10 -5.176546e-08 1.718096e-09)
800           	(-5.997083e-10 -5.281686e-08 1.723842e-09)
820           	(-6.047324e-10 -5.384020e-08 1.733394e-09)
840           	(-6.100024e-10 -5.484132e-08 1.746111e-09)
860           	(-6.159546e-10 -5.582470e-08 1.761242e-09)
880           	(-6.227754e-10 -5.679365e-08 1.777789e-09)
900           	(-6.300914e-10 -5.775083e-08 1.794554e-09)
920           	(-6.372751e-10 -5.869737e-08 1.810674e-09)
940           	(-6.437410e-10 -5.963281e-08 1.825773e-09)
960           	(-6.490893e-10 -6.055655e-08 1.840021e-09)
980           	(-6.524820e-10 -6.147058e-08 1.853578e-09)
1000          	(-6.535695e-10 -6.237770e-08 1.866723e-09)
1020          	(-6.529148e-10 -6.328080e-08 1.879603e-09)
1040          	(-6.512672e-10 -6.418223e-08 1.891801e-09)
1060          	(-6.493295e-10 -6.508340e-08 1.903101e-09)
1080          	(-6.476098e-10 -6.598447e-08 1.913678e-09)
1100          	(-6.465572e-10 -6.688572e-08 1.923729e-09)
1120          	(-6.463313e-10 -6.778710e-08 1.933439e-09)
1140          	(-6.469021e-10 -6.868818e-08 1.942799e-09)
1160          	(-6.481343e-10 -6.958801e-08 1.951764e-09)
1180          	(-6.498176e-10 -7.048547e-08 1.960349e-09)
1200          	(-6.517615e-10 -7.138000e-08 1.968565e-09)
1220          	(-6.539781e-10 -7.227086e-08 1.976541e-09)
1240          	(-6.575289e-10 -7.315546e-08 1.983788e-09)
1260          	(-6.583343e-10 -7.403863e-08 1.991833e-09)
1280          	(-6.619572e-10 -7.491885e-08 1.999297e-09)
1300          	(-6.611127e-10 -7.581118e-08 2.005515e-09)
1320          	(-6.810168e-10 -7.670898e-08 2.029429e-09)
1340          	(-6.991906e-10 -7.774268e-08 2.042273e-09)
1360          	(-8.775512e-10 -7.804941e-08 1.488523e-09)
1380          	(-1.253787e-08 -7.607542e-08 -1.697699e-08)
1400          	(-4.960263e-08 -1.925002e-07 -1.274950e-07)
1420          	(-1.799061e-07 -1.078645e-06 -4.769856e-07)
1440          	(-6.037790e-07 -4.593459e-06 -1.488810e-06)
1460          	(-2.586872e-06 -1.646399e-05 -7.503886e-06)
1480          	(-1.327134e-05 -6.825286e-05 -3.390216e-05)
1500          	(-5.932106e-05 -3.070682e-04 -1.815151e-04)
