# Region      : cellZone cz_solid_13
# Cells       : 1947
# Volume      : 2.145337e-03
# Time        	volIntegrate(U)
20            	(6.585206e-09 -6.506920e-09 8.882650e-09)
40            	(6.013445e-09 -1.256242e-08 8.254732e-09)
60            	(5.673041e-09 -1.853944e-08 7.981473e-09)
80            	(5.336768e-09 -2.433910e-08 7.766570e-09)
100           	(4.967600e-09 -2.982264e-08 7.574895e-09)
120           	(4.501212e-09 -3.483741e-08 7.339710e-09)
140           	(3.780962e-09 -3.891544e-08 6.820486e-09)
160           	(2.944349e-09 -4.201770e-08 6.226589e-09)
180           	(2.163139e-09 -4.403315e-08 5.440262e-09)
200           	(1.447827e-09 -4.489710e-08 4.480702e-09)
220           	(8.881163e-10 -4.469910e-08 3.445528e-09)
240           	(5.182204e-10 -4.370029e-08 2.481331e-09)
260           	(2.990673e-10 -4.223093e-08 1.690267e-09)
280           	(1.941871e-10 -4.055891e-08 1.106962e-09)
300           	(1.791924e-10 -3.884479e-08 7.092181e-10)
320           	(2.320923e-10 -3.718302e-08 4.616184e-10)
340           	(3.418905e-10 -3.560429e-08 3.373714e-10)
360           	(4.913428e-10 -3.409432e-08 3.147753e-10)
380           	(6.624619e-10 -3.262832e-08 3.828976e-10)
400           	(8.700880e-10 -3.120786e-08 5.423562e-10)
420           	(1.121113e-09 -2.984880e-08 7.710591e-10)
440           	(1.387068e-09 -2.848838e-08 1.050885e-09)
460           	(1.629073e-09 -2.710560e-08 1.352682e-09)
480           	(1.840413e-09 -2.585129e-08 1.637341e-09)
500           	(2.060241e-09 -2.486621e-08 1.899518e-09)
520           	(2.346257e-09 -2.426924e-08 2.131760e-09)
540           	(2.633654e-09 -2.419579e-08 2.365552e-09)
560           	(2.748766e-09 -2.460144e-08 2.688888e-09)
580           	(2.662060e-09 -2.538063e-08 3.046310e-09)
600           	(2.495712e-09 -2.648717e-08 3.304597e-09)
620           	(2.383622e-09 -2.789790e-08 3.385500e-09)
640           	(2.364329e-09 -2.958107e-08 3.332081e-09)
660           	(2.394624e-09 -3.153633e-08 3.229811e-09)
680           	(2.429266e-09 -3.375031e-08 3.128951e-09)
700           	(2.448911e-09 -3.616281e-08 3.042853e-09)
720           	(2.450089e-09 -3.869688e-08 2.967903e-09)
740           	(2.439930e-09 -4.128183e-08 2.902111e-09)
760           	(2.421482e-09 -4.386209e-08 2.837378e-09)
780           	(2.396928e-09 -4.639988e-08 2.769041e-09)
800           	(2.369019e-09 -4.887747e-08 2.696794e-09)
820           	(2.336138e-09 -5.128697e-08 2.615157e-09)
840           	(2.297685e-09 -5.362615e-08 2.520346e-09)
860           	(2.251392e-09 -5.588885e-08 2.409116e-09)
880           	(2.196019e-09 -5.806302e-08 2.281110e-09)
900           	(2.133121e-09 -6.013539e-08 2.142101e-09)
920           	(2.068103e-09 -6.210250e-08 2.002998e-09)
940           	(2.008498e-09 -6.397545e-08 1.872085e-09)
960           	(1.958573e-09 -6.577058e-08 1.749450e-09)
980           	(1.918077e-09 -6.749861e-08 1.631271e-09)
1000          	(1.883693e-09 -6.916271e-08 1.514118e-09)
1020          	(1.851973e-09 -7.076199e-08 1.397619e-09)
1040          	(1.819975e-09 -7.229612e-08 1.282030e-09)
1060          	(1.786224e-09 -7.376526e-08 1.167529e-09)
1080          	(1.750565e-09 -7.516942e-08 1.054182e-09)
1100          	(1.713733e-09 -7.650926e-08 9.423724e-10)
1120          	(1.676311e-09 -7.778673e-08 8.324666e-10)
1140          	(1.638300e-09 -7.900484e-08 7.252447e-10)
1160          	(1.599655e-09 -8.016584e-08 6.228130e-10)
1180          	(1.559643e-09 -8.126901e-08 5.260320e-10)
1200          	(1.518727e-09 -8.231087e-08 4.361874e-10)
1220          	(1.476002e-09 -8.328376e-08 3.514109e-10)
1240          	(1.432065e-09 -8.417774e-08 2.716031e-10)
1260          	(1.387028e-09 -8.498235e-08 1.964155e-10)
1280          	(1.341466e-09 -8.569034e-08 1.260642e-10)
1300          	(1.296135e-09 -8.629994e-08 6.055417e-11)
1320          	(1.252215e-09 -8.681500e-08 -2.221912e-14)
1340          	(1.210835e-09 -8.724395e-08 -5.501940e-11)
1360          	(1.172866e-09 -8.759890e-08 -1.043926e-10)
1380          	(1.138416e-09 -8.789316e-08 -1.480933e-10)
1400          	(1.106713e-09 -8.814014e-08 -1.872155e-10)
1420          	(1.077068e-09 -8.835137e-08 -2.220650e-10)
1440          	(1.049866e-09 -8.853628e-08 -2.525072e-10)
1460          	(1.024985e-09 -8.870121e-08 -2.789138e-10)
1480          	(1.003413e-09 -8.885080e-08 -3.009632e-10)
1500          	(9.854007e-10 -8.898786e-08 -3.189876e-10)
1520          	(9.700382e-10 -8.911440e-08 -3.344256e-10)
1540          	(9.580666e-10 -8.923268e-08 -3.461169e-10)
1560          	(9.478059e-10 -8.934484e-08 -3.562655e-10)
1580          	(9.396614e-10 -8.945403e-08 -3.645806e-10)
1600          	(9.326408e-10 -8.956254e-08 -3.717603e-10)
1620          	(9.270380e-10 -8.967273e-08 -3.774989e-10)
1640          	(9.222747e-10 -8.978604e-08 -3.824570e-10)
1660          	(9.187427e-10 -8.990334e-08 -3.861831e-10)
1680          	(9.162938e-10 -9.002505e-08 -3.890140e-10)
1700          	(9.148836e-10 -9.015112e-08 -3.910795e-10)
1720          	(9.143777e-10 -9.028148e-08 -3.926165e-10)
1740          	(9.144446e-10 -9.041594e-08 -3.939339e-10)
1760          	(9.149251e-10 -9.055433e-08 -3.951224e-10)
1780          	(9.161327e-10 -9.069656e-08 -3.955260e-10)
1800          	(9.169416e-10 -9.084212e-08 -3.964970e-10)
1820          	(9.185342e-10 -9.099124e-08 -3.963047e-10)
1840          	(9.196234e-10 -9.114330e-08 -3.967312e-10)
1860          	(9.205659e-10 -9.129810e-08 -3.970785e-10)
1880          	(9.217262e-10 -9.145566e-08 -3.970712e-10)
1900          	(9.230103e-10 -9.161550e-08 -3.965530e-10)
1920          	(9.236943e-10 -9.177732e-08 -3.967027e-10)
1940          	(9.244342e-10 -9.194087e-08 -3.966423e-10)
1960          	(9.255351e-10 -9.210595e-08 -3.961020e-10)
1980          	(9.268439e-10 -9.227202e-08 -3.951165e-10)
2000          	(9.278786e-10 -9.243884e-08 -3.945139e-10)
2020          	(9.291594e-10 -9.260661e-08 -3.937191e-10)
2040          	(9.299896e-10 -9.277477e-08 -3.933225e-10)
2060          	(9.309870e-10 -9.294372e-08 -3.930288e-10)
2080          	(9.321805e-10 -9.311324e-08 -3.922637e-10)
2100          	(9.331595e-10 -9.328314e-08 -3.918522e-10)
2120          	(9.336032e-10 -9.345313e-08 -3.919725e-10)
2140          	(9.345284e-10 -9.362345e-08 -3.913465e-10)
2160          	(9.353089e-10 -9.379384e-08 -3.910976e-10)
2180          	(9.359873e-10 -9.396424e-08 -3.910232e-10)
2200          	(9.368199e-10 -9.413455e-08 -3.906465e-10)
2220          	(9.375096e-10 -9.430476e-08 -3.906024e-10)
2240          	(9.384754e-10 -9.447490e-08 -3.900806e-10)
2260          	(9.389326e-10 -9.464474e-08 -3.902525e-10)
2280          	(9.394370e-10 -9.481433e-08 -3.900242e-10)
2300          	(9.402399e-10 -9.498368e-08 -3.895721e-10)
2320          	(9.410281e-10 -9.515271e-08 -3.891247e-10)
2340          	(9.414373e-10 -9.532124e-08 -3.892423e-10)
2360          	(9.422465e-10 -9.548927e-08 -3.886763e-10)
